file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_umc,ck_amc1_command,ck_amc1_status,ck_amc1_mem,ck_amc1_time,ck_amc2_command,ck_amc2_status,ck_amc2_mem,ck_amc2_time,ck_amc3_command,ck_amc3_status,ck_amc3_mem,ck_amc3_time,ck_amc4_command,ck_amc4_status,ck_amc4_mem,ck_amc4_time
cnf/soos/75-10-8-q.cnf.gz.no_w.cnf,460,720,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-10-8-q.cnf.gz.no_w.cnf, done, 536514, 0.453399,/d4/d4 -dDNNF /tmp/cnf/soos/75-10-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-10-8-q.cnf.gz.no_w.cnf.unnf, done, 584785, 0.154894,2348542582773833227889480596789337027375682548908319870707290971532209025114608443463698998384768703031934976,/capkc/build/appmc --cnf /tmp/cnf/soos/75-10-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550842, 0.0478784,/capkc/build/appmc --cnf /tmp/cnf/soos/75-10-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550842, 0.0491826,/capkc/build/appmc --cnf /tmp/cnf/soos/75-10-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550842, 0.0458045,/capkc/build/appmc --cnf /tmp/cnf/soos/75-10-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550842, 0.0498725
cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf,1186,2367,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf, done, 537882, 7.82051,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf.unnf, done, 591331, 2.63158,63884454600217751193206766137044710715406494851950527374745734055335032267567463806049821170151899288399696151556013800,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 568102, 0.242247,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 568102, 0.244665,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 568102, 0.24278,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/calm16_ceb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 568102, 0.240084
cnf/sundermann/systems_software/stb/Berger2013.cnf,1252,3146,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/stb/Berger2013.cnf, done, 538365, 13.1576,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/stb/Berger2013.cnf.up -out=/tmp/cnf/sundermann/systems_software/stb/Berger2013.cnf.unnf, done, 590442, 2.16632,6678736955779285254576571229859069961143864687253250411692331600152969267328120629990560687811254290499954579278975767895739467280,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/stb/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 565817, 0.227593,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/stb/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 565817, 0.228725,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/stb/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 565817, 0.227558,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/stb/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 700035, 0.225751
cnf/sundermann/systems_software/vads/Knüppel2017.cnf,1253,2500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/vads/Knüppel2017.cnf, done, 538038, 12.6123,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/vads/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/vads/Knüppel2017.cnf.unnf, done, 596074, 4.36552,2386179727798317443182387728759025280637542166208758384036037409346857065068615755489422934430477849440649064528671759799828200,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/vads/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 582942, 0.416863,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/vads/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 582942, 0.409335,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/vads/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 582942, 0.411108,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/vads/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 582942, 0.408096
cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf,294,694,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf, done, 536518, 0.28777,/d4/d4 -dDNNF /tmp/cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf.unnf, done, 584450, 0.047744,8589934592,/capkc/build/appmc --cnf /tmp/cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549965, 0.03301,/capkc/build/appmc --cnf /tmp/cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549965, 0.0351647,/capkc/build/appmc --cnf /tmp/cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549965, 0.0353453,/capkc/build/appmc --cnf /tmp/cnf/soos/s420_new1_3_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 684183, 0.035283
cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf,3708,14594,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf, done, 549593, 0.671861,/d4/d4 -dDNNF /tmp/cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf.unnf, done, 586801, 0.0498486,2617245696,/capkc/build/appmc --cnf /tmp/cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 555790, 0.0469781,/capkc/build/appmc --cnf /tmp/cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 555790, 0.0489352,/capkc/build/appmc --cnf /tmp/cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 555790, 0.0472367,/capkc/build/appmc --cnf /tmp/cnf/soos/51.sk_4_38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 555790, 0.0504518
cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf,1273,3878,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf, done, 538783, 18.7171,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf.up -out=/tmp/cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf.unnf, done, 593666, 3.30592,20176980046009325699976231925656659773125711065309355831205001219158035365287069653622362342370942885261516709488458195138512400,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 574799, 0.340803,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 574799, 0.340837,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 574799, 0.337181,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 574799, 0.344383
cnf/lagniez/Handmade/ais/ais10.cnf,181,3151,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Handmade/ais/ais10.cnf, done, 537243, 27.6082,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/ais/ais10.cnf.up -out=/tmp/cnf/lagniez/Handmade/ais/ais10.cnf.unnf, done, 577736, 1.00685,296,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 551018, 0.0425535,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 551018, 0.0457744,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 551018, 0.0456734,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/ais/ais10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 551018, 0.0457007
cnf/sundermann/systems_software/nano/Knüppel2017.cnf,1278,2565,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/nano/Knüppel2017.cnf, done, 820432, 12.9131,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/nano/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/nano/Knüppel2017.cnf.unnf, done, 608026, 7.11997,41035614041131144580638930120865172900837467207201696266483902633211769570133764743788467155279402740111726249263613206871096840,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/nano/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 598376, 0.642118,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/nano/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 794427, 0.629079,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/nano/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 598376, 0.618567,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/nano/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 598376, 0.640106
cnf/soos/90-34-9-q.cnf.gz.no_w.cnf,5644,8976,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-34-9-q.cnf.gz.no_w.cnf, done, 542859, 40.9118,/d4/d4 -dDNNF /tmp/cnf/soos/90-34-9-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-34-9-q.cnf.gz.no_w.cnf.unnf, done, 605523, 9.57285,21069320794565905412000880637486192505276424452994391459175809284038837839926849049539724777221648078810536185104831287132896598861897910339462668437272584408138125639060850451959411772253541251762547994472359824194696779880008891179252213742117472589376591937279887121596580818470057691888649974885751382857989806599843131151733433471913274579615617872766988313882330507868806351655975788773284007015832121304952462919582884345394448518182821601964853356435911307585366945728469729054510113088688219392546594003762315238253392188780438902713471744945889347833069555114390627222210069629095638962337880451804583203571286522818579794092836476868578236835749574536106177164929542246444152627674851835795241202384326972175969171390995246488113355130002037347156844873323878238961257718064766169349577700700163999637680608998165569530295538811034886248699885331488941674080702872113513151480323105160139027750489888919727352947034991299944856839725003718059509092342796785572180268843363736013883908661782901006979747326174922020216341655928204899693820445146117487801768448096580983702974876517835323021734061017108504363864867672410171536231630085370984069386169187928189581843179183426310248632892682552690631775726977293371751886132978818252173629212643474078266429196762162309154750285698189649312307289935574994359102502452572520151008901479490650112,/capkc/build/appmc --cnf /tmp/cnf/soos/90-34-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579059, 0.452563,/capkc/build/appmc --cnf /tmp/cnf/soos/90-34-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579059, 0.4511,/capkc/build/appmc --cnf /tmp/cnf/soos/90-34-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579059, 0.439649,/capkc/build/appmc --cnf /tmp/cnf/soos/90-34-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579059, 0.443464
cnf/lagniez/qif/binsearch.32.pp.cnf,251,1917,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/qif/binsearch.32.pp.cnf, done, 537182, 55.9959,/d4/d4 -dDNNF /tmp/cnf/lagniez/qif/binsearch.32.pp.cnf.up -out=/tmp/cnf/lagniez/qif/binsearch.32.pp.cnf.unnf, done, 584884, 0.17486,4294967296,/capkc/build/appmc --cnf /tmp/cnf/lagniez/qif/binsearch.32.pp.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550551, 0.0436283,/capkc/build/appmc --cnf /tmp/cnf/lagniez/qif/binsearch.32.pp.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550551, 0.0426131,/capkc/build/appmc --cnf /tmp/cnf/lagniez/qif/binsearch.32.pp.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550551, 0.0428716,/capkc/build/appmc --cnf /tmp/cnf/lagniez/qif/binsearch.32.pp.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 47218, 0.0434439
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf, done, 536485, 0.190321,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf.unnf, done, 583786, 0.0351722,1024,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 536891, 0.0333277,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 536891, 0.0312706,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549703, 0.0341129,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 536891, 0.0312912
cnf/sundermann/systems_software/aeb/Knüppel2017.cnf,1226,2470,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/aeb/Knüppel2017.cnf, done, 537894, 10.1505,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/aeb/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/aeb/Knüppel2017.cnf.unnf, done, 595628, 4.30975,50765964107257994343042315414679420499590364967969829449200234628462274407066582571140767926628093534295906542862880947720,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/aeb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 578019, 0.391239,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/aeb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 578019, 0.390213,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/aeb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 578019, 0.38914,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/aeb/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 578019, 0.385103
cnf/soos/or-50-5-5.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-5-5.cnf.gz.no_w.cnf, done, 536363, 19.9258,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-5-5.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-5-5.cnf.gz.no_w.cnf.unnf, done, 734449, 15.1694,1125899906842624,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-5.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 833462, 3.44252,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-5.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 833462, 3.44535,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-5.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1091158, 3.46766,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-5.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 833462, 3.60994
cnf/plazar/Blasted_Real/blasted_case119.cnf,267,787,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case119.cnf, done, 536502, 0.392985,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case119.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case119.cnf.unnf, done, 580444, 0.115677,35184372088832,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case119.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 22007, 0.04167,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case119.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 22007, 0.0457115,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case119.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550518, 0.0446929,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case119.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550518, 0.0448815
cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf,560,1050,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf, done, 536965, 0.251643,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf.unnf, done, 584527, 0.045736,1809251394333065553493296640760748560207343510400633813116524750123642650624,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550322, 0.036212,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550322, 0.036269,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 30203, 0.0396876,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550322, 0.0394074
cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf, done, 536358, 0.199586,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf.unnf, done, 584314, 0.0543302,110100480,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550105, 0.0383634,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550105, 0.0403409,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550105, 0.0383506,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-5-7-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550105, 0.0353155
cnf/soos/75-18-9-q.cnf.gz.no_w.cnf,1548,2448,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-18-9-q.cnf.gz.no_w.cnf, done, 537661, 72.4367,/d4/d4 -dDNNF /tmp/cnf/soos/75-18-9-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-18-9-q.cnf.gz.no_w.cnf.unnf, done, 655405, 17.1618,451372107861478621002265465875402207620757579247090137084283763199855576776487616365133418652920608804998241819871453846925080717972384278773540058109803687959842087807378807347863352679335333040133690213506915401238988331895765577495807885732425671238882001570743818091615448931570847076771188506038052442760458082615856015402009000812712150588811146455580970215014400,/capkc/build/appmc --cnf /tmp/cnf/soos/75-18-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 749494, 1.79776,/capkc/build/appmc --cnf /tmp/cnf/soos/75-18-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 959905, 1.83697,/capkc/build/appmc --cnf /tmp/cnf/soos/75-18-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 682385, 1.80055,/capkc/build/appmc --cnf /tmp/cnf/soos/75-18-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 682385, 1.82374
cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf,45,104,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf, done, 536231, 0.135978,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf.up -out=/tmp/cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf.unnf, done, 583897, 0.0415283,26256,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 536743, 0.0359026,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 563269, 0.0341377,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 586252, 0.034225,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/FM-3.6.1-refined.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 536743, 0.035287
cnf/soos/90-12-2-q.cnf.gz.no_w.cnf,672,1056,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-12-2-q.cnf.gz.no_w.cnf, done, 536674, 0.238637,/d4/d4 -dDNNF /tmp/cnf/soos/90-12-2-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-12-2-q.cnf.gz.no_w.cnf.unnf, done, 584421, 0.0460189,1318041150745077065276524953423627497715731577627514638603736984163624291212349962007531451006999274555640891787164324743127421695945595612014213431894090973184,/capkc/build/appmc --cnf /tmp/cnf/soos/90-12-2-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 693669, 0.0366557,/capkc/build/appmc --cnf /tmp/cnf/soos/90-12-2-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 21450, 0.0421504,/capkc/build/appmc --cnf /tmp/cnf/soos/90-12-2-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 580001, 0.036507,/capkc/build/appmc --cnf /tmp/cnf/soos/90-12-2-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 38236, 0.0365748
