file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_s_command,ck_s_status,ck_s_mem,ck_s_time,ck_umc
cnf/plazar/FeatureModels/XSEngine.cnf,1260,3803,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/XSEngine.cnf, done, 538734, 17.8017,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/XSEngine.cnf.up -out=/tmp/cnf/plazar/FeatureModels/XSEngine.cnf.unnf, done, 595079, 4.93649,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/FeatureModels/XSEngine.cnf, done, 566022, 0.407579,20465746440382087936529912643590977513970082939999139929055557568916492561530302110679412575402722502373941138017801081294493092560800
cnf/lagniez/BayesianNetwork/Ratio_50/50-20-5-q.cnf,1920,3040,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-20-5-q.cnf, done, 539721, 1096.11,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-20-5-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-20-5-q.cnf.unnf, done, 3624378, 327.118,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-20-5-q.cnf, timeout, 3034808, 18000,710830058448135562763339348517022171667131243938159020023384485120813187869121865515721202629545638198347002561429243267998081116050378749533438505484844134009959876343713858287600884162859286432697872817733316788826148461646361132569476598952610092973435806419540577441063246152812359047779040484067666602666253417938758123110009670993996220030163887412284913858446313104664811295002970496822816821750810418313151810383175323246021506485816422619972987881188577247232
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9.cnf,140,350,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9.cnf, done, 539041, 857.788,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9.cnf.unnf, done, 7201501, 461.382,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9.cnf, done, 10776289, 136.75,23471753179316689240064
cnf/sundermann/systems_software/npwr/Berger2013.cnf,1258,3822,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/npwr/Berger2013.cnf, done, 538755, 18.7027,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/npwr/Berger2013.cnf.up -out=/tmp/cnf/sundermann/systems_software/npwr/Berger2013.cnf.unnf, done, 602423, 5.32195,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/sundermann/systems_software/npwr/Berger2013.cnf, done, 573161, 0.486,12547992763780082988343449894599960201701914022413839732438024463275550983233123951231086527743337190837565267874180812175376000
cnf/lagniez/Handmade/LatinSquare/qg7-13.cnf,2197,97072,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Handmade/LatinSquare/qg7-13.cnf, done, 1035358, 426.36,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/LatinSquare/qg7-13.cnf.up -out=/tmp/cnf/lagniez/Handmade/LatinSquare/qg7-13.cnf.unnf, done, 608206, 4.62716,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Handmade/LatinSquare/qg7-13.cnf, done, 570572, 0.198832,64
cnf/lagniez/Planning/pddlXpSym/ring2_r6_p_t8.cnf,482,1518,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r6_p_t8.cnf, done, 537047, 100.202,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r6_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r6_p_t8.cnf.unnf, done, 633561, 20.1059,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring2_r6_p_t8.cnf, done, 624562, 1.36619,1880739938304
cnf/soos/or-100-20-8.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-20-8.cnf.gz.no_w.cnf, done, 538603, 1083.74,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-8.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-20-8.cnf.gz.no_w.cnf.unnf, done, 3702755, 329.496,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-20-8.cnf.gz.no_w.cnf, done, 6878846, 1094.14,150152095068335201964816528708730880
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t1.cnf,70,140,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t1.cnf, done, 536231, 0.187477,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t1.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t1.cnf.unnf, done, 583966, 0.0382071,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t1.cnf, done, 536313, 0.022463,3981312
cnf/lagniez/BayesianNetwork/Ratio_50/50-10-3-q.cnf,460,720,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-3-q.cnf, done, 536666, 4.98561,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-3-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-3-q.cnf.unnf, done, 600072, 3.01975,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-3-q.cnf, done, 570458, 0.454891,2348542582773833227889480596789337027375682548908319870707290971532209025114608443463698998384768703031934976
cnf/soos/or-100-20-1-UC-60.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-20-1-UC-60.cnf.gz.no_w.cnf, done, 536485, 0.190434,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-1-UC-60.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-20-1-UC-60.cnf.gz.no_w.cnf.unnf, done, 583987, 0.0404114,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-20-1-UC-60.cnf.gz.no_w.cnf, done, 536449, 0.0235052,39642464256
cnf/sundermann/systems_software/vrc4375/Knüppel2017.cnf,1271,2500,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/vrc4375/Knüppel2017.cnf, done, 538042, 11.7839,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/vrc4375/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/vrc4375/Knüppel2017.cnf.unnf, done, 593530, 3.78668,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/sundermann/systems_software/vrc4375/Knüppel2017.cnf, done, 561631, 0.34676,27074324552188263115193324525043910411466079287194737862239975111039283194478178486570350758010456761223622424071136573497534086266600
cnf/soos/13B-5.cnf.gz.no_w.cnf,88442,408210,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/13B-5.cnf.gz.no_w.cnf, done, 5413761, 1532.62,/d4/d4 -dDNNF /tmp/cnf/soos/13B-5.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/13B-5.cnf.gz.no_w.cnf.unnf, done, 3480055, 260.943,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/13B-5.cnf.gz.no_w.cnf, timeout, 7051227, 18000,4225616554310619783717838373854856777987653320297651615823792673733933509006403928802511730071191090791358759411072670379683857972766632227805395633256200711859330222636501022416617011030756259641768891080552625361520738809516440196555744628215855853473172712261619300088635208459248538716078317499034510436868429366660429990178396086557679271071534303428631710890610979113231224759100151455880873828408561497273120577709551385697582975117733924072548915204120927451666311041588134314290620494314391554169343340827178381747779954786876715605561927231623667539348087315856673098758245452056097409768028784338484999482522222477950724524606931447640565027119266165027210119565365085869451665103175582450658960303795103710470161918672324636224076011553577934575453800003584578732641017197393190396937015919837179289687941884587012448685269245237814243622688494208495079591906007378408347197957479703200503991235775986096495938722727061261454897650410823628916536317325073342544804343349414046465021685314558720405894408032078547106417821159510229174017387391852819927222659556419401453378743870019824090130718651305346543519252922659441180433108549116344890224726525086957156399509731250697317840900901196200700193537791969451467793191883022483042133824410610343593112490719815614515591327778835083669593323130882307341765688497561651753600805717835870445189084946603133779047982574496112756043716142785905740449275361919916612497702748858815027754619005383652956942344153885710838128168903999266196055334044178903644197029508409960148926262178909059439474390325068077738769060358539716392924367801695674833060286357600395130964968315812375267751018982309682634510655903675183100623648568007538555840475718149777243614894221674309496968828005944036936388139078391458744958344010077218243377014961369294643480844533035841628987101069617216033405074633073782631109712873944688744921134066032068201187916627912282016285402332871834335367755142259910409635015818445544638707006645649249077989561479162240304392379831128277089667810127089059442655061595114115183837108246044634675831020451811522367293431132876914610753047760658280522674305552686119557611073413446661170003097869676751448954670235511157964386951694963770066395278152301285923891336293588151629098878014296541968513763781083142975955129683119745341748381160935624160112237432407646902243740225506025810663776250277506534933042809915449140885956993566725395503220539190072548990436117560033817562711721636864704302440639471390804021269514990246956950789869360596816112279630945947489691560409590919633518432062774733615812573763580921836856016009292646277569881312898082076779118635312687860478847202901659743843185955249793395935892226562826598998846961033151421955072526601826223880523513558294961477169396964418043917168490459918098585493148332775276097956046387317624197693720573764433127361155516184078200350347414885462225210037328041564677517232162020043457174455805373398179856839027128217813145552138455594114229228142530044688517495474668732654706513665757517201068558196275419755154389036234633376557311432012646697592361144673398501889469369503777986998150584306974869365744325994956199688800289865336571643185116304213486029837326123457680017221977336560401999392879493775365342856141338530568020281560558437268959890915517995592220527335746530512218871348945401351224045894676989425514381093630610268718209585923589536158256884230828317828310270032487076368593429678832919082781213549822249539383356784978552343094943525274201020993488190271675359618105464346905353435563633091121542669769580390997238418570749344038921737117418893656227707893289968236842096219710157323245010859732105350547276547310573978999156874953507174805941172219431998408251959009429939532094372480686275073128189046670862829783025478937881794229687510013039274400392250504697183677427610963793236510370819338057163125411341905265275424254345907193493430456254307436801982475035553933425714315266644083535211098444510690959768667843854132700337344785206878104002890501702173270967579059783659168422483812855913452121153913911456339525380296783803364452290075054291841164888875887369325276771903561664737133084223068438202305329659621178693029675842607461626183279376321702430449345481418920693361449931379661445482364208951434378523999428795542811230349996476960652974653316890508481848908632897485417933000958549811963462900242176613359632334241953953055732634531580448589362768467227960046768201375222561009897980499595235764258380491956545232694515026092013432683084958257718738328419645736973183444671458451872157527271875027531514882792289232793416517940613352672843850880447801448490434486986191109820431586507091668669102646848614106879979570697366121052808756560334476039045897046021747858391053547937590025316814232501121140292526452107516675721987948651370535819773437935447263451713372497300383643194736376259933676015833306215388781071044480149384725121188202348735441574463789247091495084117391805478653546970014107146337833636002341448147213627681998761083808570769506560905900719456284146613185074401373976731356439845100566599963422195867129068455936909473373674276644976092278970375791424467979691697563296523344975021189232377924070025266781020994289884764328572519875274443895269762576073628717582716294929564285999673057995562496559629353200417877153015942693228519432371110509355027373656698736825432608845742719342108372315248554094974304871796523163305991822535668610098076035846740597136694481047584045412525799826868540398069972387695406262267023472229951471425895145031600482931953951227937073273945653368791292528636267687908808929216854090258284340182757150007421872282097542363351222429791984328928158964173916967305150713294346951818269511091872222007417050871972994898046618621761490740677100999076037148662780929826410871234069721911593628158798604870753676487600875311962272178013046038419117217898478409677007113976231872208514470572101579108579978589605540917922701756724100211422660370694552314285134389424438451452715271306239234937428376722630661082948506873778989812314074241396521170365180236139553683313274289753053216209544097736617315008893639944232601298004682025104638594041322954429200372021135562616792473608878599087651627623322761325029361745254682555955216216243534993802656784137162505962181399673021018918338077252422263377758951815250929142258357662464989908611322582392365866955239871632857729492250251244777684170229442253279590193423195218257583175933082623218250679803085163662722819465253488337882448731972908949696487503426509655766653508340453947310800788047193089667751771901335183401293628711756363411013142766480844158810390026575233291614485711559990571568852032724654414182062557832925728783321630895077849302998050133637185601416047927666576903074753904906128164868097495019276703353396439560094493442434261667129055617928622298639065576435629591612880317066324214307149401653159174841437962121071798386026477303420450259287531213650676037177794850838356488396907926130254632047573180165220314311967218674475699260584680394166276956388443424270425551899227248354269880305459524833099060988283509134148620111298025250009784153422982988215207185597019729460356319664695349792873228113159746687735653095219331888463020705706321993812365036065749655460545459311738833083935459492236018740379336789477378828090206570338319216182684447757812896939457292274237847232071990304042930980200947870654941773060324854038031198846304632315364713627868632241582753287008875461813540398654999930396284217678231221737755295929634151879316803075273619186506360329407274484155297016413780731885156135672081750624633488029072681452607380913067598380135594824660984365377376651988156023726320203248060780772961989462720017938954733424970676256391099354332390521705060757828569031849994750580225114995987949480748758093952914496384613458779239318117953554687109853094422052986238037873099398535436133202810301116428007392336289086084125394841689693331758831040616630652050911368330152285810040473568282328524400890495329442112305628848878667742603387845477086621379533590966434535371156622163349781275058072611710860294221270184921934169570994109752679553517777715253010271352323174462571610502337089221967013493483017686900288184122990910622051216986744595976755971083544295950407346696705647720102068227033654857571030146113807293596534160002556451875417934302368999016411981522345493937758376767951816023149786859643035069436622061092909164005070168405277756554209731009762678638769667631954060384511494214489627778409467366017512203594070425076726254806837187554247505477323507969792556466204657779503246828969141134812515583659960659037290719687807836806046413066621358777173302531739026451653853810004164004722825051346217947073864822708896747779612902055967331138037496115407098471172406905301199566259061841849952153811646118421457378459580728320026815148371181652963197102956494883108584032428847749570556824005843338730103672600410736229883179892493085950940256146420332542569391773562582713540003574500774795612771976794832153372404305013390261809961326766656188720686291821271793738129179842994672347584630533328796251252730234633131796415068589222420687836982746788587579528643107145011258310702857175188450806292559546941466287645330831597635198097496082842129018896960835701826996866843850650694240674036761290560678607822704218097590393558392595128262006783340081630387879995449970095487832352881653773089794198887390597096779350707302655822557464475304089772411225346453142395931885316054214886771748961634913322495017554262906366458824768218924729057406795911153229182072864693951292019523443984988013674557566402630570682319640193406911538687081496706894918864176196573693569032911610238986442669917331138031667874463706678015210160743407842344684106445636071467811853977951877417893904507134633968602268280867966292001979692681882052964523873580140900863114534180602598606413294244053072897338788772548322355693756191535596923965371071514302793085036285559639030335015670026392084230558846222031605117388978208427434155663862122750493639852604029991498475253411950134747768129259444810491982695417073222216324013807806475281622415531835007260707641904049153203038707877276671661942570628523206405273255704914814424775437310296971654932997597701399276089542457256957215507812055465834211558521646488071045424170717518898798444675998383169639955196468413020595970693380497006395104594529720362781115310476730063787271129640323985627181146923992221686896145493974736113104961287909452675618854086048334441290878349118829680878360711038746937509895495430723035498787287315494240229934316829608497843004398508318040933743589105691168066344566672374160496081636431457473848154789835525294566396129095098327740270194821069461581473143633042230326675915219664735396923939779060949305544770226389428075188468510038514956645738449964797538763610625228895011420159810734110372976254836994734630230554778919056731760580182924543737921514019655120286892790146475799327831076637962661945184615531807673790462798402658582065538609812141519645529335095936700330229462477435523428437743870382662314096161787141203271130429534833498406023569638859822017027678779391227002616975304277595630193807848545203289318719769934238137233880058885828436864281315381259835126699940163194738628582607557993365587837819437671494124204472404967142391358443900667008189388633575228713815085511005401731730917491544621761974960432926311162862394363433447019615152352674712522315690194454019954091312393992797061851243480612056533546407699583538051816475142035099616374292392172938652140902257304968517860891544024735801791090351099920260945550634093183889062664220327179708250708604064242186438292510485261972252857065678248377571337084056238638413459011963144111165529098268438227974498214183849421136840046911400981201017471918629000720013977436610220291204127900266656061986106451599499411816985287558995455055489018631359403947735659973836399559441960854357450920546607897342629802084528835314742614079303796544388898274654034155528541082660937799302722453178144087972370149118668663665428972188960772276899050253817171174710048692186661180023365510603123353448541042903339465332356635405480714066508858108249541233354181045056329358230979647407557784253704281787912857053610945507366904192502609233950496760299540643655034930045355287392402445451646745242499730930665459051686519846146393488354169014679439850755302416698691044188139861906132337970742297182651120640127345604591504423431436925299600136816976405304795453405392045230892188094158128467763146436784926483674221422015126639414172912802544310464462509511637453400770863085097606497692246710225033240468636310455557396947846904380393833365507056083407170237410035760420380521880964982813510670440917060054214369865785822678724380159348956764692909016365340976944787596893387690339570107397910532908143126963908625155017701057171544397586477875884637722780167787048341114903228143692248462946967575616694388599831906670242607749749071786983387150812823886573944733291113936504426641736893453498855714388342137609669842632526484656406177700309368776079798557372003152574077178934963421304790741458878811834968853341053661061880691622898536347258176905867033022101546997721537761696841201506906802988375369359806805056863368126992522871103338094923240437795509254789469906198924882411103810410605317574229257823001649070022708013958551854099492852510907566275485480150684187550085713991185442253570829119027922861552835192819449751988035831931693382825763335583043742270017526259563909518299784334434642159275875752312287353906029011951511280379593854679864693604610642872957961949567435067070719715880548905210601513688234463010629237281320297812567880683481860732097386284884763779494193323040899474777097224138638445888371772861930535682956079366705641061222374058852036074813366730525122072384285071775644678909936555710792747215535861472438058782181950505400911426910783752788035136445704724873745445934976967525392524542680939947114933459450082302716182019045563409497359371035478009765989642902945440716039812703627138419390672045966373572692510705654851637864231356234700941253662409899377152315266249764570326323773635861670127151439826003823730711031812079820975524567929514110311309581073022939021618204933830012627459976581944347906891846150551795483034289939903690340912839131800578024010392444393748148415829530957340095636202350837768815205311892026747510987732217823006274092226067946160473515023884045210596921767188216774950183549500998659725107812295063100017367196173799393921770558638014269948805917802982227248759174100348740567854338487474846184566593764301988541414529672545835190339920996109823670141240558756408661485638916590900344291005202849329831630872633939434318538841630290488508382873434256040375981052649851903540443052763070630134763262447052747296154066400615492049898449476810739531416800994426457526977108265653989909256731749077071315483532805314735777277283878758733816657676021101628040848877901235442326465584219574900800349133592307008341503979576997796277950674620400970432094756497636105170820676571262134384362259170925426394746486667982925611190916769232500204978634379802689326392433890259546754040917648190826725620970165312804182287305892473469539647520209512050667044010400611935400389283098738515973594446655169770656491524018736969796659337391459141002223911806733956442051790552310298114793329957356373687234326937805473294663361224154767261118260196632191903604245448713852758482654188828004076549714543964504952487064963543566077066846444893263038509896657105855085326671606473627979654169815136887730152857535793226576318529840962891616310853955894424649699867336820655788631204787256693797995162822830775730125388365931023703950075387565073806929041038776577749944474389952520792365592100902313515535166691376531603801949677695685986650701634034017960335733855506378099720404024402640741112765412354217619685595048204092917139060733294122095268841174489257843158307445364834363765720827149072268646405212840126119043548089690897325591180663455816907481056324968538513657656456426166189138829834245738974175972234074963685579279193671962591191557932297701886782672586914159180274631978010878573312477532108663222222428984808431357311643501783105155449276149665177066228437266693052685083699950670810854714116862158795483943717757742000878179283133655642258530431872269463897699030106816593973257595716526462792479687366809437688235786666880073247318819009134972016205576572359391117811919128315604244147571384196179038517973594736423869566209977077484960577409536654714397729821328166459462261080752144081550878213509440495456333957949605321761764487901322733428767284620755272074873671398449395494380635870379851247351053538380765549476236813058698950979140157346638004974855914991485676080227871052824231011777654148551594763384252866720006626793067249594102972733596878263200271220932868813130601370167744769979189014000998418759130993298287557911466068059671501086383244917958687433154869183548110236095704405076196694582344937014019659377482396877532937397678296183255434167927577752804422530693963509651028288160632970318883411135351007849463834760536258268512669533447541007063437519545036096998216974907011857879909540997783546734066700920157038336120487876018019879810695454690644220863903831221601056963351659265370039828431447394844601654550309360839631818600865266974713982307266592186533869985138028339732844244915379554715010655885750913953499744803588748633553026134304193437065425163980500587584944222012158849701425357851145693439649659195026206354055466157387957183111390998748336615189870617478609447749156864000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
cnf/lagniez/bmc/bmc-ibm-4.cnf,28161,139716,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/bmc/bmc-ibm-4.cnf, done, 1514344, 1807.85,/d4/d4 -dDNNF /tmp/cnf/lagniez/bmc/bmc-ibm-4.cnf.up -out=/tmp/cnf/lagniez/bmc/bmc-ibm-4.cnf.unnf, done, 1832206, 245.885,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/bmc/bmc-ibm-4.cnf, timeout, 3120287, 18000,2269445502814314739992885490210645229008989633678632564517521985653129594852581813748464935558216630261741492737927826575261483096034053292206439642130902376294986707199518784391829618181273360193344039178841181770491541047551067970708628567294038287981192713939040846547086049999917860349679038359133665567360881606380941426147562016084234376868849097599549245782833033685386959536671774517603981957454826229312448887911163765643095771445324988151395453882008533972278358961275904890923404833958093836920941309601497727259110000868803369085695157502923979259362924671695733200296802165428919102403552851139037465244619988893807712426937993861530779752815851913976341312928326925502607498514173766320070176108412525449115363124235596027686615800597189670584125793490724573539866784939082433032411496502416276052347563082744707874671576963099218154060348822517604025070689706809763023076826083246169589550076824922841328448630049944515985343360474206506965551901162269865625807182329587493852183905316735679395348142268301363613696256322952631605440025165709429163873591899687387198222083767126439505518913303588274882276776313572528252286418450752354161586733211237731651889662995614528780309961591770866068310545098561274534668552351572397097774571146165838731782475450513449763305834056486214299907369335700093673275261356478584194759892653342836458103429456004760859160638750734861771613464102259773132484586574285582085008229884199890686082546075398524649849443824887290289914033590089431996705333325967795869550248914969272064938777204973234626473013622100820050405763252219024661842554425464056726284156600750996496741142716944235214714952116505666778473908049772794467090612958972746785914361773268003304299981340573537102435530599835393173953681670328072819548856112004065183267126288327941030070767830103523422175217306849267369339987637822723572237625556115804454817800847476134261575275105372446007184335609270561621283980632723529212784101066419166458897207893024100620443789453310879228855421426784201897642795493918961057988267903929733352955855241216000000000000000000000000000000000000000000000000000000000000000000000
cnf/lagniez/random/uf250-1065/uf250-063.cnf,250,1065,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-063.cnf, done, 540934, 1441.17,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-063.cnf.up -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-063.cnf.unnf, done, 4136329, 284.004,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-063.cnf, timeout, 7644602, 18000,360667209004300841968549123970515200903001423959946294449930240
cnf/soos/or-60-5-2-UC-30.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-5-2-UC-30.cnf.gz.no_w.cnf, done, 536371, 0.199772,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-2-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-2-UC-30.cnf.gz.no_w.cnf.unnf, done, 584114, 0.0509363,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-60-5-2-UC-30.cnf.gz.no_w.cnf, done, 536584, 0.0311757,3053453312
cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t10.cnf,2640,5210,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t10.cnf, done, 541782, 0.648271,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t10.cnf.unnf, done, 587767, 0.140294,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t10.cnf, done, 541761, 0.0681519,14584619401180045478828524045754844381603196559772681963490342514734196137450208263823238358058445880965195776670815717350115539635428464567740825865318924352184408419485240472104497718099583244231236651454407673379926151770313667914640458144259458266472778789967242210298729563597596168068181445257646378865849073688706050697488336183885824
cnf/sundermann/systems_software/se7751/Knüppel2017.cnf,1309,2586,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/se7751/Knüppel2017.cnf, done, 538050, 11.49,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/se7751/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/se7751/Knüppel2017.cnf.unnf, done, 593707, 3.43391,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/sundermann/systems_software/se7751/Knüppel2017.cnf, done, 561176, 0.340266,914543802172226370967969162509020135722305391038726504087018417596928947468709403581822248401267743156222332310543501125023584435720
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-20.cnf,100,250,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-20.cnf, done, 689356, 0.268666,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-20.cnf.unnf, done, 584679, 0.0922811,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-20.cnf, done, 537812, 0.0383077,8858370048
cnf/soos/75-17-5-q.cnf.gz.no_w.cnf,1377,2176,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/75-17-5-q.cnf.gz.no_w.cnf, done, 537317, 47.0574,/d4/d4 -dDNNF /tmp/cnf/soos/75-17-5-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-17-5-q.cnf.gz.no_w.cnf.unnf, done, 597258, 2.94089,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/75-17-5-q.cnf.gz.no_w.cnf, done, 566398, 0.424321,5958722337367224604297463007404925519538947769056343964427175980327549196881783012499313696170308945138307572325486942671315969228637759958964874494255341732089472970702113678569905763927224289086098760454237614818465500312022953047316962790311257338673448063723842175620695726272385994547565481854538424391778915897792486440960
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-20.cnf,140,350,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-20.cnf, done, 737558, 0.229602,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-20.cnf.unnf, done, 584486, 0.0689091,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-20.cnf, done, 537288, 0.0340989,405874409472
