file,splitter_command,splitter_status,splitter_mem,splitter_time,proj_command,proj_status,proj_mem,proj_time,pd4_command,pd4_status,pd4_mem,pd4_time,pmc,ud4_command,ud4_status,ud4_mem,ud4_time,umc,appmc_command,appmc_status,appmc_mem,appmc_time,appmc_n,appmc_y,appmc_yl,appmc_yh
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf --nb 4, done, 7409, 0.020206,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf.proj --timeout 7200, done, 6926, 0.00856505,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf.pnnf, done, 584253, 0.04881,291017588736,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf.unnf, done, 583942, 0.0456454,4722366482869645213696,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf --nb 10000 --alpha 0.01, done, 1154068, 0.10268,10000, 6.24102e+14, 3.83022e+14, 8.65181e+14
cnf/soos/08B-3.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/08B-3.cnf.gz.no_w.cnf --nb 4, done, 140697, 2.6064,/projection/build/projection --cnf /tmp/cnf/soos/08B-3.cnf.gz.no_w.cnf.proj --timeout 7200, done, 187404, 2.45558,/d4/d4 -dDNNF /tmp/cnf/soos/08B-3.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/08B-3.cnf.gz.no_w.cnf.pnnf, timeout, 4199809, 3600,,/d4/d4 -dDNNF /tmp/cnf/soos/08B-3.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/08B-3.cnf.gz.no_w.cnf.unnf, mem, 18905059, 1699.97,,/build/appmc --cnf /tmp/cnf/soos/08B-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 22695, 0.182561,
cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf --nb 4, done, 62570, 0.539256,/projection/build/projection --cnf /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf.proj --timeout 7200, done, 76062, 10.5123,/d4/d4 -dDNNF /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf.pnnf, done, 633479, 8.74329,3502455627159122001002496,/d4/d4 -dDNNF /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf.unnf, timeout, 6136184, 3600,,/build/appmc --cnf /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_5fract_elected_over.dimacs.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 27049, 0.236969,
cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf --nb 4, done, 19091, 0.0329436,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf.proj --timeout 7200, done, 15929, 0.119802,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf.pnnf, done, 582144, 0.0371917,1,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf.unnf, done, 591900, 0.244358,10431323123472091665235939566335934960076740944924752392722995247349206990271011889374406393722861783704482445387541837975276745358089107874930071300467189123325874125953654007657023696747676017942788848392220995579308929567738816745200965828205662808636358033881398594312077521334817514519534219589722984910323402885303413850164531113197386895669296274109376370214657640062734451649944799668029118755066817099955343937735083892317583866711339713833255193521825071314701062156387666924440774710087786776343155742012643080822056126403002920830519903337328667435588467944663819351343138805290324585345476276836214627760702988674100098724815179825607105516864943580354694205148066369549799425341115115328161467546161308602259362160241016832,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t5_p_t10.cnf --nb 10000 --alpha 0.01, done, 1156874, 1.86668,10000, 1.04313e+736, 1.04313e+736, 1.04313e+736
cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf --nb 4, done, 11902, 0.0679206,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf.proj --timeout 7200, done, 25804, 10.5752,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf.pnnf, done, 660111, 25.4086,33437280697420131,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf.unnf, done, 848695, 41.2883,159152160664303186862686415788474540457836444949324118923188192193739763111623899692128871150527873099045275621362890852523707548732867218812305160466917174018048000,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t10.cnf --nb 10000 --alpha 0.01, done, 2059337, 545.499,10000, 1.29418e+126, 7.6581e+125, 1.82255e+126
cnf/soos/blasted_case10.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/blasted_case10.cnf.gz.no_w.cnf --nb 4, done, 7999, 0.0244288,/projection/build/projection --cnf /tmp/cnf/soos/blasted_case10.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7196, 0.0107128,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case10.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/blasted_case10.cnf.gz.no_w.cnf.pnnf, done, 584019, 0.0371403,12670,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case10.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/blasted_case10.cnf.gz.no_w.cnf.unnf, done, 584855, 0.080589,19884411881021420665567182848,/build/appmc --cnf /tmp/cnf/soos/blasted_case10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1154686, 0.827639,10000, 4.66893e+19, 3.10059e+19, 6.23728e+19
cnf/lagniez/Planning/bw_large.a.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/bw_large.a.cnf --nb 4, done, 11259, 0.100726,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/bw_large.a.cnf.proj --timeout 7200, done, 14053, 0.519985,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/bw_large.a.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/bw_large.a.cnf.pnnf, done, 584589, 0.0943427,1,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/bw_large.a.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/bw_large.a.cnf.unnf, done, 584335, 0.0456121,19349410261455302476792617592063119177095634576621040179052316734905105476704038796298554773581332480,/build/appmc --cnf /tmp/cnf/lagniez/Planning/bw_large.a.cnf --nb 10000 --alpha 0.01, done, 1154015, 0.281512,10000, 1, 1, 1
cnf/soos/90-38-9-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/90-38-9-q.cnf.gz.no_w.cnf --nb 4, done, 16789, 0.0466901,/projection/build/projection --cnf /tmp/cnf/soos/90-38-9-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 14401, 0.356861,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-9-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/90-38-9-q.cnf.gz.no_w.cnf.pnnf, done, 582402, 0.0371678,40,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-9-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/90-38-9-q.cnf.gz.no_w.cnf.unnf, done, 605696, 17.4139,161107423962129799785243391622115897098834706807837479848653317460903448791129775793137003081986111771591581720653160406935973408931819398842993261303185206185503788085520032606196250001114237155817996874878698304378891097569611123613596978475068080564408086838057506958813432125392351986751750737698446137608291445418465246026608191263530390032099656086671645469417245455930227746258941668493442457209208980803184064115044776876700729689391614335247638930921009865595634109165646289627251157873749898103392091492662639318391412782956451675239224402251710150956549921515959799581456030965169241422667723071314705833067084602185540931543798849787298356335080963793090136820571649211992208822072137868194558904924428213709745977891279987817568560934283137849793723369926888617245993651486757686288793726686089979246140875061755664026500162407856002199511761733071717598087008284794156056536017123640996117458141092971485131785547517889239416100050350277120896593497363809513076797269824859660466437279375485879397418817114111331922203617122729015283894266535193537687294979138985829295937764588793714042967313422886579290346287664520321863741448208978912743075974552022081973889147255375610608971437472002029317115350200263904881716566546264827096756385483890617311486754054995321714855707650920784654702551571707413799764170773993804729571487305599228818320008610898106008093523166487562273247617853632365322705547325018576964927100203379777006525801073823872328197884813712448949897940489483736114003882095776779181896891550231335253272529676749837676091404201131259908058328854823040354860503431587944403746460459523565976892483306550006160553315838872971551018334767192764091230285013090192850944,/build/appmc --cnf /tmp/cnf/soos/90-38-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1180127, 35.7142,10000, 1.96311e+1693, 1.92963e+1693, 1.99659e+1693
cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf --nb 4, done, 7389, 0.0138914,/projection/build/projection --cnf /tmp/cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6799, 0.0096412,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf.pnnf, done, 579522, 0.0339754,1,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf.unnf, done, 583905, 0.0382075,139264,/build/appmc --cnf /tmp/cnf/soos/or-70-5-8-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153597, 0.0497796,10000, 139264, 139264, 139264
cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf --nb 4, done, 29593, 1.06875,/projection/build/projection --cnf /tmp/cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf.proj --timeout 7200, done, 22130, 0.0636097,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf.proj.p -out=/tmp/cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf.pnnf, mem, 17071280, 997.133,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf.proj.pup -out=/tmp/cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf.unnf, done, 583864, 0.0382556,199791907220223502808422222706762643567910281130558153654986045416023791284464999687699590596063486154228923591770023865308670443474450259602571264,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/schur/5_100_sd_schur.cnf --nb 10000 --alpha 0.01, err, 21082, 0.175274,
cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf --nb 4, timeout, 2545348, 1800,/projection/build/projection --cnf /tmp/cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6656, 0.00857197,/d4/d4 -dDNNF /tmp/cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf.pnnf, done, 579428, 0.0350069,1,/d4/d4 -dDNNF /tmp/cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf.unnf, done, 579424, 0.0339761,1,/build/appmc --cnf /tmp/cnf/soos/tutorial3.sk_4_31.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153597, 0.0478948,10000, 1, 1, 1
cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf --nb 4, done, 13803, 0.180562,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf.proj --timeout 7200, done, 20512, 0.553081,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf.pnnf, done, 3484315, 737.339,37128273541724849700,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf.unnf, done, 3416981, 483.904,1019586407948322705798922741560966328370087294981966621707871106452811286715242700800558960966187976153424026858459805013465407432114329082645799967168845809025870430923978213054318970341341593121346027520,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/blocks_right_3_p_t8.cnf --nb 10000 --alpha 0.01, done, 9146703, 2727.31,10000, 5.8607e+19, 5.36629e+19, 6.35512e+19
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf --nb 4, done, 7421, 0.0202246,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf.proj --timeout 7200, done, 6918, 0.00855802,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf.pnnf, done, 584474, 0.0827004,225485783040,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf.unnf, done, 584019, 0.0341158,73786976294838206464,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf --nb 10000 --alpha 0.01, done, 1154744, 0.0750285,10000, 1.88272e+12, 1.49163e+12, 2.27381e+12
cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf --nb 4, done, 18931, 0.130616,/projection/build/projection --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf.proj --timeout 7200, done, 37752, 0.536304,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf.proj.p -out=/tmp/cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf.pnnf, mem, 16000143, 1957.32,,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf.proj.pup -out=/tmp/cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf.unnf, mem, 16002392, 2339.37,,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_2_b12_even3.cnf --nb 10000 --alpha 0.01, err, 21082, 0.184791,
cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf --nb 4, done, 7434, 0.013877,/projection/build/projection --cnf /tmp/cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6922, 0.00856903,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf.pnnf, done, 579551, 0.0297014,1,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf.unnf, done, 583913, 0.0339884,1658880,/build/appmc --cnf /tmp/cnf/soos/or-100-20-3-UC-60.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153597, 0.0468149,10000, 1.65888e+06, 1.65888e+06, 1.65888e+06
cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf,/splitter/build/splitter --cnf /tmp/cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf --nb 4, done, 9633, 0.0583184,/projection/build/projection --cnf /tmp/cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf.proj --timeout 7200, done, 8519, 0.0159789,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf.proj.p -out=/tmp/cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf.pnnf, done, 584724, 0.0468021,11574396309358396404,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf.proj.pup -out=/tmp/cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf.unnf, done, 585236, 0.0646845,3644626662822077500303020861080690139992044702103001667748939205747549993828006774208119375149915057494217058922855859263868239872000000,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/cma28x/Knüppel2017.cnf --nb 10000 --alpha 0.01, done, 1154281, 0.369006,10000, 3.87089e+120, -2.43273e+120, 1.01745e+121
cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf --nb 4, done, 8720, 0.0286738,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf.proj --timeout 7200, done, 7966, 0.0159694,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf.pnnf, done, 584224, 0.0330017,36864,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf.unnf, done, 586907, 0.49029,221420425533916749653670833556713932098121534653113824522665272949631089670569742980195054108715418000983574153708290699767516055481439500730915899259210718494491985145671727283343274213869219333472372041883376184069268134266132931268467386727073329212030976,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-1-q.cnf --nb 10000 --alpha 0.01, done, 1158488, 3.9783,10000, 1.38568e+253, 1.32723e+253, 1.44412e+253
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf --nb 4, done, 7397, 0.0180888,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf.proj --timeout 7200, done, 6791, 0.00751835,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf.pnnf, done, 584228, 0.0583087,8053063680,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf.unnf, done, 584028, 0.0318858,36893488147419103232,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf --nb 10000 --alpha 0.01, done, 1154207, 0.0777561,10000, 4.10074e+12, 2.81791e+12, 5.38357e+12
cnf/plazar/FeatureModels/pc_i82559.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/FeatureModels/pc_i82559.cnf --nb 4, done, 10424, 0.0626005,/projection/build/projection --cnf /tmp/cnf/plazar/FeatureModels/pc_i82559.cnf.proj --timeout 7200, done, 8794, 0.0191467,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/pc_i82559.cnf.proj.p -out=/tmp/cnf/plazar/FeatureModels/pc_i82559.cnf.pnnf, done, 584814, 0.0477281,6726047897287012823692,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/pc_i82559.cnf.proj.pup -out=/tmp/cnf/plazar/FeatureModels/pc_i82559.cnf.unnf, done, 585445, 0.0562161,329749688320318783314434066350712207499374923041006052757029513046104008441850099149983211875570225781774575842107204237927880789799731200000,/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/pc_i82559.cnf --nb 10000 --alpha 0.01, done, 1154281, 0.376488,10000, 2.68759e+126, -2.22869e+126, 7.60387e+126
cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf --nb 4, done, 13271, 0.0710666,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf.proj --timeout 7200, done, 35188, 53.8767,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf.pnnf, done, 608944, 11.2428,187202754226159200,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf.unnf, done, 11791523, 1162.65,349117308396789900564247661386925648682948831961505549006058295062704473290180137332750034985292592387320292069062810618623038706823900864465236732322705674589280366388700099285019821068214644388611667927007293969644746852759466281764517830083706984635453700061528064,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p10_p_t6.cnf --nb 10000 --alpha 0.01, timeout, 43761098, 5400,
cnf/plazar/V3/s5378a_3_2.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/V3/s5378a_3_2.cnf --nb 4, done, 16228, 0.118779,/projection/build/projection --cnf /tmp/cnf/plazar/V3/s5378a_3_2.cnf.proj --timeout 7200, done, 41406, 15.9166,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s5378a_3_2.cnf.proj.p -out=/tmp/cnf/plazar/V3/s5378a_3_2.cnf.pnnf, done, 616927, 11.9275,464553198937146654720,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s5378a_3_2.cnf.proj.pup -out=/tmp/cnf/plazar/V3/s5378a_3_2.cnf.unnf, mem, 16000020, 2339.06,,/build/appmc --cnf /tmp/cnf/plazar/V3/s5378a_3_2.cnf --nb 10000 --alpha 0.01, err, 38592, 0.327282,
cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf --nb 4, done, 16994, 0.243397,/projection/build/projection --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf.proj --timeout 7200, done, 27717, 0.383452,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf.proj.p -out=/tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf.pnnf, mem, 16142626, 1493.77,,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf.proj.pup -out=/tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf.unnf, done, 6996283, 1174.73,57664970087913360865305551083896504125588146542407078541771414055450350493794318822474223498297344,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_2.cnf --nb 10000 --alpha 0.01, err, 21082, 0.17622,
cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf --nb 4, done, 17481, 0.257147,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf.proj --timeout 7200, done, 18632, 0.822356,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf.pnnf, mem, 16845344, 2203.21,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf.unnf, mem, 16025518, 677.028,,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_6_p_t6.cnf --nb 10000 --alpha 0.01, err, 21082, 0.185861,
