file,divkc_splitter_command,divkc_splitter_status,divkc_splitter_mem,divkc_splitter_time,divkc_proj_command,divkc_proj_status,divkc_proj_mem,divkc_proj_time,divkc_d4p_command,divkc_d4p_status,divkc_d4p_mem,divkc_d4p_time,divkc_pmv,divkc_d4u_command,divkc_d4u_status,divkc_d4u_mem,divkc_d4u_time,divkc_umc,divkc_amc1_command,divkc_amc1_status,divkc_amc1_mem,divkc_amc1_time,divkc_amc2_command,divkc_amc2_status,divkc_amc2_mem,divkc_amc2_time,divkc_amc3_command,divkc_amc3_status,divkc_amc3_mem,divkc_amc3_time,divkc_amc4_command,divkc_amc4_status,divkc_amc4_mem,divkc_amc4_time
cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf --nb 4, done, 9789, 0.0329104,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf.proj --timeout 7200, done, 8794, 0.0191045,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf.pnnf, done, 584556, 0.0393085,316659348799488,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf.unnf, done, 695201, 16.6127,310180550654661628065265426855209038812376923777660870710584889364350082268517026245958788446555262352300334392615586751442657895336254385356304246356407426682833716553128372006809215237545476867942792789569193458905627642498865093796327751411147722355495360055898452655625837595112788816279912945357525403710252708290234834751440152190117777254523362807517853400549909787049984,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1370443, 111.999,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1370443, 112.565,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1370443, 103.845,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-18-5-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1571770, 103.979
cnf/sundermann/systems_software/mcb2100/Berger2013.cnf,/splitter/build/splitter --cnf /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf --nb 4, done, 11227, 0.0604465,/projection/build/projection --cnf /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf.proj --timeout 7200, done, 8904, 0.0191542,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf.proj.p -out=/tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf.pnnf, done, 584744, 0.0477337,17613870557272011940,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf.proj.pup -out=/tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf.unnf, done, 585449, 0.0562231,631423790314465002740586688173645274662801278750534830459962766749962686414151366209844935813428269999935220390811451785188635689615360000,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154281, 0.376227,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154281, 0.379452,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154281, 0.377302,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/mcb2100/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154281, 0.382684
cnf/sundermann/systems_software/ts6/Berger2013.cnf,/splitter/build/splitter --cnf /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf --nb 4, done, 10469, 0.0583537,/projection/build/projection --cnf /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf.proj --timeout 7200, done, 8970, 0.0202227,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf.proj.p -out=/tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf.pnnf, done, 584884, 0.0700589,22161271063639710080,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf.proj.pup -out=/tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf.unnf, done, 585551, 0.0700381,7117952724185954515594970899482244088827342335977276066372803214435399274114975985398922262528617733295724548442474724768717579369840640000,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154850, 0.475753,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1221824, 0.481473,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1288933, 0.476346,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/ts6/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154850, 0.479096
cnf/lagniez/Planning/logistics.b.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/logistics.b.cnf --nb 4, done, 13602, 0.180708,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/logistics.b.cnf.proj --timeout 7200, done, 27009, 1.2783,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/logistics.b.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/logistics.b.cnf.pnnf, done, 804548, 125.487,16004144380362752,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/logistics.b.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/logistics.b.cnf.unnf, done, 632647, 9.22268,5147446456176128077414340553969140661742393456618954030779029603521300224870051465484303097750582517199398676970285058029912662784209382604525883866465760130414970247725239500800,/build/appmc --cnf /tmp/cnf/lagniez/Planning/logistics.b.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1630314, 93.0187,/build/appmc --cnf /tmp/cnf/lagniez/Planning/logistics.b.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1756016, 97.5394,/build/appmc --cnf /tmp/cnf/lagniez/Planning/logistics.b.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1630314, 94.8201,/build/appmc --cnf /tmp/cnf/lagniez/Planning/logistics.b.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1630314, 94.9889
cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf --nb 4, done, 9449, 0.0530994,/projection/build/projection --cnf /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf.proj --timeout 7200, done, 8306, 0.0181727,/d4/d4 -dDNNF /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf.pnnf, done, 586207, 0.343186,33828881856,/d4/d4 -dDNNF /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf.unnf, done, 586088, 0.234788,632147746399902138997751564028601131224329617408000000,/build/appmc --cnf /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1159770, 2.2813,/build/appmc --cnf /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1159770, 2.28562,/build/appmc --cnf /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1159770, 2.28414,/build/appmc --cnf /tmp/cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1226743, 2.30164
cnf/lagniez/Planning/prob004-log-a.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/prob004-log-a.cnf --nb 4, done, 22167, 0.242364,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/prob004-log-a.cnf.proj --timeout 7200, done, 29896, 0.990454,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/prob004-log-a.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/prob004-log-a.cnf.pnnf, done, 613965, 8.43273,3860324240184,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/prob004-log-a.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/prob004-log-a.cnf.unnf, done, 1640980, 164.894,26594433825573893445623303182701609858101697593507564914449480169937962799916318302104067208264754149804562994938458109107249411847203106943306584310243983457545576648549627574190398536479860216165409260915627761426881104756002549453730215455011359538395742208,/build/appmc --cnf /tmp/cnf/lagniez/Planning/prob004-log-a.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 6759411, 1991.15,/build/appmc --cnf /tmp/cnf/lagniez/Planning/prob004-log-a.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 6759411, 2047.21,/build/appmc --cnf /tmp/cnf/lagniez/Planning/prob004-log-a.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 6759411, 2045.29,/build/appmc --cnf /tmp/cnf/lagniez/Planning/prob004-log-a.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 6759411, 2048.18
cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf --nb 4, done, 7450, 0.0148952,/projection/build/projection --cnf /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6930, 0.00750019,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf.pnnf, done, 583741, 0.0340281,4,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf.unnf, done, 583966, 0.0361348,248119296,/build/appmc --cnf /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0329304,/build/appmc --cnf /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0332921,/build/appmc --cnf /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.033074,/build/appmc --cnf /tmp/cnf/soos/or-100-5-5-UC-60.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0312528
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf --nb 4, done, 7524, 0.0170425,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf.proj --timeout 7200, done, 6930, 0.00857456,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf.pnnf, done, 583929, 0.0360905,1468006400,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf.unnf, done, 583983, 0.0381876,13835058055282163712,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.111185,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1176297, 0.112594,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.108133,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.109408
cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf --nb 4, done, 11616, 0.0629177,/projection/build/projection --cnf /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf.proj --timeout 7200, done, 16850, 0.542477,/d4/d4 -dDNNF /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf.pnnf, done, 592359, 0.390466,29340057600,/d4/d4 -dDNNF /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf.unnf, done, 586637, 0.214696,3332311819867620133975545584680918056960,/build/appmc --cnf /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154695, 0.830947,/build/appmc --cnf /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154695, 0.821536,/build/appmc --cnf /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154695, 0.832083,/build/appmc --cnf /tmp/cnf/soos/UserServiceImpl.sk_8_32.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154695, 0.819077
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf --nb 4, done, 7438, 0.012818,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf.proj --timeout 7200, done, 6918, 0.00750913,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf.pnnf, done, 579543, 0.0350547,1,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf.unnf, done, 583921, 0.0361076,16384,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 818053, 0.0291175,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.030902,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1140785, 0.0309331,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-50.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1140785, 0.030863
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf --nb 4, done, 21323, 0.072119,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf.proj --timeout 7200, done, 26456, 0.716498,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf.pnnf, done, 605822, 8.60134,2319664191868877137772544000,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf.unnf, done, 726294, 166.594,1449852958215529843979057954709655186923068371789949896286561636863570546726357368576362054389936440806558277498056777500853912632686720645383353799488725180270924055530896169379118531087748768864559143877955366455651117299720528177386907056362780416278185986577899749072785910589817866835417048784607113547557625354056460704605193196938377421711417978080944873632216880019610623044273370192983196483651925529416477263193942380212858146151998711214641536820702720724510129335017041215415682051401168654195483123100216887230695800872266648231017966061174244886037060629690684180601768260640888906474403125711426896507866050411861461602067938160739212076078372382134688943753488424753905256249617655505923892663108004071028887222259044554520826829605045894194961446901425952020993144823465054530729008617560562635475360075851682924805335568319564557986253919701944369054499523496533663008696131135701954531601487055614687058714865779512827958647430819831287227596760695527134494521757976429279882733910901451121608221446250411047142347938161419271676509203227906046280847813474634722544387187141700783554602329715294653575177765076251460539239533447614276291848433968244776026817148864473402204685925389364765617530268928885584539113864258839328652533800123951282379963852435625222769095366563727804869596832558872922748911681360201269609922171901660336096545930199920593384247725558385465059479475137898660560235096944610294257873487811949290966954905867560232445397677369185902241641655274863632448255115732522149787204989157632113325599556890390365560391406721809716460128566952798681236338344323775121937548271580828620489376742590465040937699409202445514710767976210162672683442420886946890236676640184242235223694407383625813835323810972743091081501083660854107996662422525913284023837582831793335722589599319826187189849092132891491730403966931064469651082094296751085031991686200299504648378904642248690204721969962286091047762754571160281402479781356562269637281014332204048195669616301057462576090814374538035868071959101779165172716963823789652734985335182505012457106951467270019618804486579999553417828281267345755785709175785623405867704460505400872142145193376454964861500534882340073358451897388009929275789838560755034283518071597110069571591710526110967278252078674082340121786146089711140739880790238998607658721806688079995270959529069662962437755579878530432923113738873321179482175776442450827573542481903406801989076370512375461538182426432327111324090544649561194290028015932932096,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1484881, 324.126,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1420881, 330.708,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1421017, 345.572,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1421017, 341.13
cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf,/splitter/build/splitter --cnf /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf --nb 4, done, 71880, 0.387768,/projection/build/projection --cnf /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf.proj --timeout 7200, done, 37163, 72.3143,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf.proj.p -out=/tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf.pnnf, done, 584773, 0.0530485,3742479778165380433344,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf.proj.pup -out=/tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf.unnf, done, 587755, 0.0974612,8436474507023531832547872441560536823069119364965075434311408890384313177135409533966571835146150877397356967069221937491353808083615744000000,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154293, 0.36921,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154293, 0.369053,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154293, 0.370048,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154293, 0.36905
cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf --nb 4, done, 10350, 0.0932641,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf.proj --timeout 7200, done, 13103, 0.279576,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf.pnnf, done, 690130, 187.975,1697410813,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf.unnf, done, 606433, 3.15677,1934241296982026090464102918693536668560300796461388059966669260368320547430500866290434115009002587828820901888,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1327697, 13.997,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1327697, 16.1198,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1327697, 16.7349,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_4_p_t9.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1327697, 17.8725
cnf/soos/blasted_case143.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf --nb 4, done, 8581, 0.0555056,/projection/build/projection --cnf /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf.proj --timeout 7200, done, 9347, 0.0794873,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf.pnnf, done, 587313, 0.393479,26607616,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf.unnf, done, 585621, 0.236156,3197268675173521671369345452290166898646015016960,/build/appmc --cnf /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1157681, 1.11253,/build/appmc --cnf /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1157681, 1.72881,/build/appmc --cnf /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1157681, 1.72534,/build/appmc --cnf /tmp/cnf/soos/blasted_case143.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1157681, 1.09431
cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf --nb 4, done, 7540, 0.019154,/projection/build/projection --cnf /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6926, 0.00859147,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf.pnnf, done, 584118, 0.0456674,30677806350336,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf.unnf, done, 583970, 0.0393183,132226261520350065983488,/build/appmc --cnf /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154019, 0.124025,/build/appmc --cnf /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154019, 0.124585,/build/appmc --cnf /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154019, 0.123771,/build/appmc --cnf /tmp/cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154019, 0.122293
