file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,mc,ck_amc_command,ck_amc_status,ck_amc_mem,ck_amc_time,ck_amc_n,ck_amc_nsuccess,ck_amc_y,ck_amc_yl,ck_amc_yh
cnf/soos/or-100-10-3-UC-40.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-10-3-UC-40.cnf.gz.no_w.cnf, done, 536485, 0.190771,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-10-3-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-10-3-UC-40.cnf.gz.no_w.cnf.unnf, done, 583999, 0.0397647,3321888768,/capkc/build/appmc --cnf /tmp/cnf/soos/or-100-10-3-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 549695, 0.062846,10000, 10000, 3.32189e+09, 3.31969e+09, 3.32189e+09
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-60.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-60.cnf, done, 536485, 0.192651,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-60.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-60.cnf.unnf, done, 583958, 0.0419934,368640,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-60.cnf --nb 10000 --alpha 0.01, done, 549707, 0.0608132,10000, 10000, 368640, 368396, 368640
cnf/soos/or-60-5-4-UC-30.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-5-4-UC-30.cnf.gz.no_w.cnf, done, 536367, 0.202323,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-4-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-4-UC-30.cnf.gz.no_w.cnf.unnf, done, 583913, 0.0418717,49152,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-4-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0567871,10000, 10000, 49152, 49119.4, 49152
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-60.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-60.cnf, done, 996585, 0.192897,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-60.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-60.cnf.unnf, done, 583954, 0.042101,2688,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-60.cnf --nb 10000 --alpha 0.01, done, 549707, 0.0612651,10000, 10000, 2688, 2686.22, 2688
cnf/soos/s820a_7_4.cnf.gz.no_w.cnf,616,1703,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/s820a_7_4.cnf.gz.no_w.cnf, done, 537182, 0.391452,/d4/d4 -dDNNF /tmp/cnf/soos/s820a_7_4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s820a_7_4.cnf.gz.no_w.cnf.unnf, done, 584921, 0.063752,591872,/capkc/build/appmc --cnf /tmp/cnf/soos/s820a_7_4.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 550449, 0.0724112,10000, 10000, 591872, 591480, 591872
cnf/soos/blasted_case118.cnf.gz.no_w.cnf,309,1367,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case118.cnf.gz.no_w.cnf, done, 536821, 0.727754,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case118.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case118.cnf.gz.no_w.cnf.unnf, done, 580349, 0.0782428,32768,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case118.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 550187, 0.0652437,10000, 10000, 32768, 32746.3, 32768
cnf/lagniez/Handmade/LatinSquare/qg1-07.cnf,343,68083,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Handmade/LatinSquare/qg1-07.cnf, done, 569602, 0.826607,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/LatinSquare/qg1-07.cnf.up -out=/tmp/cnf/lagniez/Handmade/LatinSquare/qg1-07.cnf.unnf, done, 581050, 0.076157,8,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/LatinSquare/qg1-07.cnf --nb 10000 --alpha 0.01, done, 550920, 0.0805549,10000, 10000, 8, 7.9947, 8
cnf/soos/or-70-20-4-UC-30.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-20-4-UC-30.cnf.gz.no_w.cnf, done, 808689, 0.221712,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-4-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-20-4-UC-30.cnf.gz.no_w.cnf.unnf, done, 584343, 0.0614396,119621550080,/capkc/build/appmc --cnf /tmp/cnf/soos/or-70-20-4-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 550117, 0.065937,10000, 10000, 1.19622e+11, 1.19542e+11, 1.19622e+11
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf,1065,1680,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf, done, 536977, 1.39804,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf.unnf, done, 586362, 0.462475,12670030086682813305342397629657334016035864420638122745603206357363054160118158255745349667227476997217295080375418094909163636179308993560881257302200929802737523799314428304118472045586184454228157231141775545891148401481580749101332323408323643703296,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf --nb 10000 --alpha 0.01, done, 654176, 0.258413,10000, 10000, 1.267e+253, 1.26616e+253, 1.267e+253
cnf/plazar/V3/s526_3_2.cnf,365,943,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/V3/s526_3_2.cnf, done, 536645, 0.467364,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s526_3_2.cnf.up -out=/tmp/cnf/plazar/V3/s526_3_2.cnf.unnf, done, 580423, 0.0997707,4194304,/capkc/build/appmc --cnf /tmp/cnf/plazar/V3/s526_3_2.cnf --nb 10000 --alpha 0.01, done, 703164, 0.069337,10000, 10000, 4.1943e+06, 4.19152e+06, 4.1943e+06
cnf/plazar/Blasted_Real/blasted_case17.cnf,77,235,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case17.cnf, done, 536236, 0.189316,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case17.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case17.cnf.unnf, done, 579780, 0.0403819,2048,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case17.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0621208,10000, 10000, 2048, 2046.64, 2048
cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t3.cnf,54,107,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t3.cnf, done, 536231, 0.187795,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t3.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t3.cnf.unnf, done, 583938, 0.0426119,327680,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_5_p_t3.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0549105,10000, 10000, 327680, 327463, 327680
cnf/soos/or-100-5-3-UC-10.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-5-3-UC-10.cnf.gz.no_w.cnf, done, 536502, 4.08565,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-3-UC-10.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-5-3-UC-10.cnf.gz.no_w.cnf.unnf, done, 596148, 1.4437,9223372036854775808,/capkc/build/appmc --cnf /tmp/cnf/soos/or-100-5-3-UC-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 576405, 0.39562,10000, 10000, 9.22337e+18, 9.21726e+18, 9.22337e+18
cnf/lagniez/Configuration/mercedes/C638_FKA.cnf,1787,7612,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Configuration/mercedes/C638_FKA.cnf, done, 541974, 2.20539,/d4/d4 -dDNNF /tmp/cnf/lagniez/Configuration/mercedes/C638_FKA.cnf.up -out=/tmp/cnf/lagniez/Configuration/mercedes/C638_FKA.cnf.unnf, done, 590938, 1.70994,220791349509536943869709461636899587488282386554415799773324795630458955101317332898512977946164174872108977446775762516652851200,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Configuration/mercedes/C638_FKA.cnf --nb 10000 --alpha 0.01, done, 561336, 0.277362,10000, 10000, 2.20791e+128, 2.20645e+128, 2.20791e+128
cnf/lagniez/Planning/pddlXpSym/ring_3_p_t9.cnf,438,1132,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t9.cnf, done, 536870, 7.29903,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t9.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t9.cnf.unnf, done, 588402, 2.24558,1711891286065152,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_3_p_t9.cnf --nb 10000 --alpha 0.01, done, 565829, 0.307864,10000, 10000, 1.71189e+15, 1.71076e+15, 1.71189e+15
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-40.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-40.cnf, done, 536485, 0.191458,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-40.cnf.unnf, done, 583999, 0.0404391,335544320,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-40.cnf --nb 10000 --alpha 0.01, done, 549695, 0.0616852,10000, 10000, 3.35544e+08, 3.35322e+08, 3.35544e+08
cnf/plazar/V3/s1423a_3_2.cnf,777,1888,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/V3/s1423a_3_2.cnf, done, 537305, 11.6445,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s1423a_3_2.cnf.up -out=/tmp/cnf/plazar/V3/s1423a_3_2.cnf.unnf, done, 592420, 2.42636,1383011137639135775863865344,/capkc/build/appmc --cnf /tmp/cnf/plazar/V3/s1423a_3_2.cnf --nb 10000 --alpha 0.01, done, 568811, 0.37596,10000, 10000, 1.38301e+27, 1.38209e+27, 1.38301e+27
cnf/soos/50-10-1-q.cnf.gz.no_w.cnf,460,720,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/50-10-1-q.cnf.gz.no_w.cnf, done, 536657, 6.3675,/d4/d4 -dDNNF /tmp/cnf/soos/50-10-1-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/50-10-1-q.cnf.gz.no_w.cnf.unnf, done, 590127, 1.36373,2348542582773833227889480596789337027375682548908319870707290971532209025114608443463698998384768703031934976,/capkc/build/appmc --cnf /tmp/cnf/soos/50-10-1-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 563441, 0.292324,10000, 10000, 2.34854e+108, 2.34699e+108, 2.34854e+108
cnf/soos/or-70-5-10-UC-40.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-5-10-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.189866,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-5-10-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-5-10-UC-40.cnf.gz.no_w.cnf.unnf, done, 583979, 0.0393517,2684354560,/capkc/build/appmc --cnf /tmp/cnf/soos/or-70-5-10-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 549695, 0.0618233,10000, 10000, 2.68435e+09, 2.68257e+09, 2.68435e+09
cnf/soos/or-50-20-3-UC-10.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-20-3-UC-10.cnf.gz.no_w.cnf, done, 603340, 3.08643,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-3-UC-10.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-20-3-UC-10.cnf.gz.no_w.cnf.unnf, done, 602734, 1.4594,45787975254016,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-20-3-UC-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 587685, 0.51108,10000, 10000, 4.5788e+13, 4.57576e+13, 4.5788e+13
cnf/plazar/Blasted_Real/blasted_case121.cnf,291,975,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case121.cnf, done, 536641, 0.470476,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case121.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case121.cnf.unnf, done, 580444, 0.0890856,274877906944,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case121.cnf --nb 10000 --alpha 0.01, done, 550260, 0.0775697,10000, 10000, 2.74878e+11, 2.74696e+11, 2.74878e+11
cnf/plazar/FeatureModels/at91sam7sek.cnf,1296,3921,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/at91sam7sek.cnf, done, 538771, 11.3776,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/at91sam7sek.cnf.up -out=/tmp/cnf/plazar/FeatureModels/at91sam7sek.cnf.unnf, done, 592760, 3.26799,25892172695631707467339544510355380330925246273138094412939752157280397331800857701433969660218983783924368850353132622389972000,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/at91sam7sek.cnf --nb 10000 --alpha 0.01, done, 728281, 0.511286,10000, 10000, 2.58922e+127, 2.5875e+127, 2.58922e+127
cnf/lagniez/BayesianNetwork/Ratio_75/75-10-7-q.cnf,460,720,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-10-7-q.cnf, done, 536518, 0.406526,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-10-7-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-10-7-q.cnf.unnf, done, 584585, 0.0721315,3687945774512034990670199999645755800800876502582596046970042853734171984750283571376589833401082103979835392,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-10-7-q.cnf --nb 10000 --alpha 0.01, done, 550305, 0.103524,10000, 10000, 3.68795e+108, 3.6855e+108, 3.68795e+108
cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t4.cnf,704,1885,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t4.cnf, done, 537387, 23.1534,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t4.cnf.unnf, done, 620216, 7.18057,3987258573037047687750805076303134866301377251867885568,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t4.cnf --nb 10000 --alpha 0.01, done, 617193, 1.03047,10000, 10000, 3.98726e+54, 3.98461e+54, 3.98726e+54
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-20.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-20.cnf, done, 536367, 1.14278,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-20.cnf.unnf, done, 588546, 0.486332,909224443904,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-20.cnf --nb 10000 --alpha 0.01, done, 559345, 0.174172,10000, 10000, 9.09224e+11, 9.08622e+11, 9.09224e+11
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-10.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-10.cnf, done, 536367, 0.402896,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-10.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-10.cnf.unnf, done, 584626, 0.0912095,481036337152,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-10.cnf --nb 10000 --alpha 0.01, done, 550932, 0.0764066,10000, 10000, 4.81036e+11, 4.80717e+11, 4.81036e+11
cnf/plazar/Blasted_Real/blasted_case30.cnf,68,195,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case30.cnf, done, 536231, 0.138219,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case30.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case30.cnf.unnf, done, 579788, 0.0392886,512,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case30.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0595801,10000, 10000, 512, 511.661, 512
cnf/plazar/FeatureModels/pati.cnf,1248,3266,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/pati.cnf, done, 643170, 13.271,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/pati.cnf.up -out=/tmp/cnf/plazar/FeatureModels/pati.cnf.unnf, done, 592744, 4.24449,7901505627733039911417502588183195931419743370986593956111576213702116855966805459012822245118008186717339802422502437673492400,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/pati.cnf --nb 10000 --alpha 0.01, done, 575025, 0.547703,10000, 10000, 7.90151e+126, 7.89627e+126, 7.90151e+126
cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t8.cnf,259,542,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t8.cnf, done, 536502, 0.246828,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t8.cnf.unnf, done, 584404, 0.0382911,24178516392292583494123520,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_10_p_t8.cnf --nb 10000 --alpha 0.01, done, 549855, 0.0629507,10000, 10000, 2.41785e+25, 2.41625e+25, 2.41785e+25
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-20.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-20.cnf, done, 536363, 0.242372,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-20.cnf.unnf, done, 584290, 0.0648703,2147483648,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-20.cnf --nb 10000 --alpha 0.01, done, 550244, 0.0652271,10000, 10000, 2.14748e+09, 2.14606e+09, 2.14748e+09
cnf/soos/blasted_case_1_b14_2.cnf.gz.no_w.cnf,270,805,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case_1_b14_2.cnf.gz.no_w.cnf, done, 536502, 0.287225,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case_1_b14_2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case_1_b14_2.cnf.gz.no_w.cnf.unnf, done, 580173, 0.0563475,1099511627776,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case_1_b14_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 549978, 0.0736549,10000, 10000, 1.09951e+12, 1.09878e+12, 1.09951e+12
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-20.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-20.cnf, done, 536367, 0.189564,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-20.cnf.unnf, done, 583995, 0.0458647,352321536,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-20.cnf --nb 10000 --alpha 0.01, done, 549830, 0.0635722,10000, 10000, 3.52322e+08, 3.52088e+08, 3.52322e+08
cnf/soos/hash-10-6.cnf.gz.no_w.cnf,471921,1896964,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/hash-10-6.cnf.gz.no_w.cnf, mem, 64000331, 25.4041,/d4/d4 -dDNNF /tmp/cnf/soos/hash-10-6.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/hash-10-6.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0138826,,/capkc/build/appmc --cnf /tmp/cnf/soos/hash-10-6.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 21041, 0.24148,
cnf/sundermann/systems_software/grg/Berger2013.cnf,1241,3792,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/grg/Berger2013.cnf, done, 538615, 20.8732,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/grg/Berger2013.cnf.up -out=/tmp/cnf/sundermann/systems_software/grg/Berger2013.cnf.unnf, done, 606781, 7.7199,1419430343248339822417295250140094576599180224083385080774798007253424972865348983863162216759638328212829690870015991949270800,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/grg/Berger2013.cnf --nb 10000 --alpha 0.01, done, 600027, 0.883333,10000, 10000, 1.41943e+126, 1.41849e+126, 1.41943e+126
cnf/soos/blasted_case117.cnf.gz.no_w.cnf,309,1367,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case117.cnf.gz.no_w.cnf, done, 536821, 18.7337,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case117.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case117.cnf.gz.no_w.cnf.unnf, done, 580616, 0.0716744,32768,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case117.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 550187, 0.0629013,10000, 10000, 32768, 32746.3, 32768
cnf/lagniez/random/uf250-1065/uf250-029.cnf,250,1065,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-029.cnf, done, 537391, 91.8898,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-029.cnf.up -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-029.cnf.unnf, done, 581599, 9.14003,163840,/capkc/build/appmc --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-029.cnf --nb 10000 --alpha 0.01, done, 550027, 0.0619707,10000, 10000, 163840, 163731, 163840
cnf/soos/min-2s.cnf.gz.no_w.cnf,301,920,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/min-2s.cnf.gz.no_w.cnf, done, 536780, 122.461,/d4/d4 -dDNNF /tmp/cnf/soos/min-2s.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/min-2s.cnf.gz.no_w.cnf.unnf, done, 593793, 1.86313,166153499463443077556058849137393664,/capkc/build/appmc --cnf /tmp/cnf/soos/min-2s.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 568348, 0.324913,10000, 131, 2.17661e+33, 1.74083e+33, 2.71967e+33
cnf/plazar/unsorted/81.sk_5_51.cnf,10775,38006,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/unsorted/81.sk_5_51.cnf, done, 629420, 129.906,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/81.sk_5_51.cnf.up -out=/tmp/cnf/plazar/unsorted/81.sk_5_51.cnf.unnf, done, 602140, 0.953382,18141941858304,/capkc/build/appmc --cnf /tmp/cnf/plazar/unsorted/81.sk_5_51.cnf --nb 10000 --alpha 0.01, done, 647507, 0.501393,10000, 10000, 1.81419e+13, 1.81299e+13, 1.81419e+13
