file,nbv,nbc,capkc_command,capkc_status,capkc_mem,capkc_time,d4_command,d4_status,d4_mem,d4_time,d4_ign_command,d4_ign_status,d4_ign_mem,d4_ign_time,sampler_command,sampler_status,sampler_mem,sampler_time,umc,ign_mc,ign_nbv,ign_nbc,up_nbv,up_nbc
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf,1377,2176,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf, done, 537223, 0.838158,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf.unnf, done, 585019, 0.0699475,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf.unnf, done, 584179, 0.0339462,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf, done, 537227, 0.0470703,1114022002203437643412134388340920858000759800301838219436385074582976588982246389293349951892709933221509676565199732760289507290571407296676041753273824758608031903218221252950025860212481062742183681302313988857365289188769508613194040869492974198099818551044022667616043114042228685937153546607587618473245623406978595291136,3298405373425259607612126134261475101689362001024197807662624517517639999039318430122489705670876658586191836853742515309796994372961355114600256703073105446567663412240797298429510469622379684047677320627272316853312544849439294149072316235192852913943993269545876245371820851194149985895112626887105465598514543051811148346637181128888656458006145788379647701072094435487919824999644248566817941905406544442294272,1377,0,1377,1158
cnf/soos/s510_7_4.cnf.gz.no_w.cnf,316,844,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/s510_7_4.cnf.gz.no_w.cnf, done, 536637, 0.306852,/d4/d4 -dDNNF /tmp/cnf/soos/s510_7_4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s510_7_4.cnf.gz.no_w.cnf.unnf, done, 584552, 0.0477356,/d4/d4 -dDNNF /tmp/cnf/soos/s510_7_4.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/s510_7_4.cnf.gz.no_w.cnf.unnf, done, 583819, 0.0360918,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/s510_7_4.cnf.gz.no_w.cnf, done, 536588, 0.0256015,15073280,133499189745056880149688856635597007162669032647290798121690100488888732861290034376435130433536,316,0,316,830
cnf/soos/18A-3.cnf.gz.no_w.cnf,18720,84538,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/18A-3.cnf.gz.no_w.cnf, done, 824066, 306.23,/d4/d4 -dDNNF /tmp/cnf/soos/18A-3.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/18A-3.cnf.gz.no_w.cnf.unnf, done, 903454, 69.8025,/d4/d4 -dDNNF /tmp/cnf/soos/18A-3.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/18A-3.cnf.gz.no_w.cnf.unnf, mem, 64000135, 5527.73,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/18A-3.cnf.gz.no_w.cnf, timeout, 1567666, 18000,36779723391343061394785651602757045741738925988163794626847941393247433189153223454801665252018222796873815903489082559752861506975834161083302798189463013415339750023353254342264565480238818457379069319624980064488925402841256549341138345504798554914707902832353652269599334751259925585113318324004785758471914400970383256033101349288284213516519558864355404609532659179994584378401565027555186777616632777980359484984454249716441980514130358128749246302218384846327859869124087201776608673173685480977019777539914744339324902002767959377016638400120787511078969775249737047181243437681574204063494402480262957506234195441463820426293098642791911199045117204828653390322027945338355739345774719090048347175270083722847918021016069231475477268404499590885443199943325822400270492856275435331495702388079791305350511472054038864475584204301021158611711858001707523994034009756580406739495130477731118612579305622256589634285139320522679740834228252526991417508731065644502509246393562745870390969961965445762634890615776317622423348963269475000558351609566116267007861468197674501395618755992199602292516569701545436179562610435243852600319003284380012287182264053130177334861620971288537988322604054517602274911656199330523227586174276006108636949361736054693450918873775243711327671867662789567815471911204037491086558106484854619245905801304970390042440778556012797035141385707178771334608569826843139418809688968369083180733583512094899875940611001254308773516266702107386798147374847827906753658570441418951596210282219726298511693886618279647013325999829868654193242343124519699498554314871559141665011974392944295392976600079536021281841186573169776672549531784733114564137268054586859492588845734819330582985627567984399772818771976288946455664394848230578909626921321204432825999596008714851448664977126511267016031421142924782144745588710485586473191623752866603782428640208669498861576389245995749105386108921684694341663596774711159920188578509990536084908337264479033060814589534873527716848691669911265126498438482557035295183376573524213327701329198033531721312833338768814116659644176052162315511728343014911224612968953163594404540185088220644356052996620037188454960323404129577760672510139136530075487579369735710730352043102024692842021430324527654213101151402785142771575263104808319060365845627703318123695085912975164719726488722433529449597663508340040198735733904859685049289382639077191251182076182022836657915750839270489331084089019185104996102502838445705557624806510073581942114751971584933235799044862687422993527642914222273009035653328657148383299276664925821051484308251465903004431606362276774591924946709215020109626245158464102378550424636596002215827797581891021844635854698147154287823880393448660098126731159874079649884508030386471602443601424271419401486118087362480355187586066659699191421170646754160342549257530168519366191077067125933180849969473991399799046753929856465867609532713213706159527934805711320838984431460410812290864614156778122948078475925232683533290834050274836362347299801466627072212047292847881138848040901918378142464361229958573083136251012965728795435232214925855587374666766471842669498598294463141983574174834099507634880230230024555333705718753883097461686137386440606046753954304871040199405857614900824022167736115630034682042193222625466642628519564088791021697401253034517571901045851472325004412645839061654548478923011307345836557761439491908312960240735160115584617675412166850342555809881766684063064285788040756643598440351761487915053284238120520851527968824072036362988669306890848777092224733168949587889410187281215597024514331101372376145707633268017901314974610995612681271550884413702207695758812156381733292548375699834977275725419894774039517779038733831081269391013007270516703722677314946367962788352002144118133071771525668078066440955349020328577407044263048782760251441689439545596984658271985294336809470502894474142686306835829099566306353718605644926743092658296383403400868720004797076916292181282007818905768262555763924168305201624591312176877007026787996063588680262370721792000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,18720,61229,18720,15771
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf, done, 814391, 26.3694,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf.unnf, done, 782073, 18.0208,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf.unnf, done, 583757, 0.0392946,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf, done, 953245, 4.60445,71540901284937728000,1606938044258990275541962092341162602522202993782792835301376,200,0,200,326
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf,1548,2448,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf, done, 537493, 0.648563,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf.unnf, done, 585195, 0.121599,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf.unnf, done, 584261, 0.0308206,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf, done, 537550, 0.0575548,288878149031346317441449898160257412877284850718137687733941608447907569136952074473685387937869189635198874764717730462032051659502325938415065637190274360294298936196722436702632545714774613145685561736644425856792952532413289969597317046868752429592884481005276043578633887316205342129133560643864353563366693172874147849857285760520135776376839133731571820937609216,9872639700668549482824157618291974606487933943585541944769228960011294275960025909940572258743689419421486146686517267611084459945144149299075534798400612972360553838107136920661123391150823422676359344690740510955918728633977237952353841652119584624631052866938063575570322863233504986774708895612050925037031297471371640598750134319361058611530053991837290470256198793120344601319485701344761344746539033587682664033099657267305854256747450314166291498349841350656,1548,0,1548,1333
cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf, done, 542007, 0.199873,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf.unnf, done, 584245, 0.0456504,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf.unnf, done, 583720, 0.0319609,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf, done, 536719, 0.0260429,56229888,1267650600228229401496703205376,100,0,100,155
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf,5644,8976,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf, done, 541880, 73.4202,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf.unnf, done, 631480, 15.8492,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf.unnf, done, 586096, 0.0424684,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf, done, 620224, 1.4017,6584162748301845441250275199214435157898882641560747330992440401262136824977140327981163992881765024628292557845259777229030187144343096981082083886647682627543164262206515766237316178829231641175796248272612445060842743712502778493516316794411710184180184980399964725498931505771893028715203117151797307143121814562450978484916697959972898306129880585239683848088228283709001984892492433991651252192447537907797644662369651357935765161932131750614016673886222283620427170540146790329534410340215068560170810626175723511954185058993887157097959920295590421197834235973247071006940646759092387175730587641188932251116027038380806185654011399021430699011171742042533180364040481952013797696148391198686012875745102178804990366059686014527535423478125636670986514022913711949675393036895239427921743031468801249886775190311926740478217355878448401952718714166090294273150219647535472859837600970362543446172028090287414797795948434781232767762414063661893596591357123995491306334013551167504338721456807156564681171039429663131317606767477564031154318889108161714938052640030181557407179648911823538444291894067846407613707771147628178605072384401678432521683177871227559244325993494820721952697778963297715822429914680404178672464416555880703804259128951085649458259123988175721610859464280684265410096028104867185737219532016428912547190281712340828160,10310875133576307186255577063815417414325421235701598710313812317497820722632305650760768197247111153381861230121802266043902298171636441525951568723403853195872242437473282086796560000071311177972351799992236691480249030244455111911270206622404357156122117557635680445364059656025110527152112047212700552806930652506781775745702924240865944962054377989546985310042703709179534575760572266783580317261389374771403780103362865720108846700121063317455848891578944631398120582986601362536144074103919993478617093855530408916377050418109212907215310361744109449661219194977021427173213185981770831451050734276564141173316293414539874619618803126386387094805445181682757768756516585549567501364612616823564451769915163405677423742585041919220324387899794120822386798295675320871503743593695152491922482798507909758671753016003952362497696010394102784140768752750916589926277568530226825987618305095913023751517321029950175048434275041144911322630403222417735737381983831283808836915025268791018269851985880031096281434804295303125243021031495854656978169233058252386411986878664895093074940016933682797698749908059064741074582162410529300599279452685374650415556862371329413246328905424344039078974171998208129876295382412816889912429860258960948934192408670968999507935152259519700589750765289658930217900963300589274483184906929535603502692575187558350644372480551097478784517985482655203985487847542632471380653155028801188925755334413016305728417651268724727829004664628077596732793468191326959111296248454129713867641401059214805456209441899311989611269849868872400634115733046708674582711072219621628441839773469409508222521118931619200394275412213687870179265173425100336901838738240837772342460416,5644,0,5644,4929
cnf/soos/90-42-8-q.cnf.gz.no_w.cnf,8652,13776,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-42-8-q.cnf.gz.no_w.cnf, done, 545800, 234.944,/d4/d4 -dDNNF /tmp/cnf/soos/90-42-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-42-8-q.cnf.gz.no_w.cnf.unnf, done, 737202, 57.1101,/d4/d4 -dDNNF /tmp/cnf/soos/90-42-8-q.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/90-42-8-q.cnf.gz.no_w.cnf.unnf, done, 587677, 0.0541177,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-42-8-q.cnf.gz.no_w.cnf, timeout, 816472, 18000,120825823818311246221264085581777773439222010252158586400447941135728882488809701277843135437328070436805457019057355705936644657645721086890302763210636114020999011287294898922542786917408722788186981367022342466433473253209026652515514076688140607328485220720321023537349546675971016008797116626448538695028279409504968272687393442996506586731679523950423986043936565600474379274422489235148223573669457696818221689869126472693004433124434039702144212570593599747668494426619482672567922179953161011651819601932070718483291730832605347949489398854626369596303696510155183572781844369353149809132043470909312529925211465453354340259513934674677069592065185965958013698412495964747030363419108419337028867896932932010723738774836808136820526363533744628433072240951284726816535670854778907681973367894947061697352525294012079813136904233716361464818267553264699163273106522710422069630869326833040786042603121575192182495036685902517565405802396176286047278383131408610452841978404833137872046104388589956815705612469595652341804200835748597291904355099724567945565183911566369828338112169625593638306994380748418377165503653876468477259611706318078514306266634252001962543039748853730352248701660019569648627695050142907684015210626167875686742922385820769142276847429414046474151785884414104138803909176399265663218565780557325491876717369684697515931540721742441888204049396884984218196987023779338033746854040046275973984683716715306933625565976127269865452189041429711110126924970847136440774800169537407709716074309607617926757856978763191044863681467914858481853607409990946730904116136022719145512875950390383265071135361654222344250325061949268668820841180943244212250720955235868171527652669838697726538765908134579695756761262160542266727330731810768404089395335114741548668363362689173518275780265084148380072057441618924562544832943576447077315653442508221891724484435627086426204952265944597949113009789417810934511245807461108546836530725013130171671580290864466214333279455853337394666591006300567125992819301174976053603681641867116961205874097334448871916409134034532240718815035392,83940751559339750421749185469532031636279292847325336406138070033838592115375128833794035208698083688049968998567620658112319290012376114811795016464462304204555813732588759514334388351987790553828968970951765115413072826244647947394721203122459863803104456945290648863634583723472741923686888952798497297246591458550531643111486999153396992120687136246905170082074302483323625775104732213052380016260852157850245396264132034762003514375039009911950721205661252341803541403673098354206536024987330692078986878363214321533605822166750565065116287982438746099795494565614284331426540371171848842150470255408381405907360685807318863804285589317720826325716952651517126653745601047258835193391633396591863609643188447488332543657701728959289483934874431395606557343346120542212062523501268289651036597840969322770209657741229789342095474285464857957093561587867912963400752340499078866410986542557445514387653126139926501655465709868065562892370822450613267754259250256496590804617625573068600702503781682813684077979242914253000814028803804308367268564767605666078879263735660773262954112700821902322606153113197360076601951368123982572324172289131129089070940041133199555356744868103163997824088474558472710118253145865532647570509711831762775320082386014994634765126585769462753897003699011016358230722569380729476044092143682533751059394709272511515061228455812023156505904216561559102351003996425405470770586262182679888424080866828915160004827449956301671875485933095847401826873516556456590794615625524725929684039810274087381792989106290731485853358195216661793108340547365268180257640625532743683857838558550582439465272533795232996739164528105885476132623694653957517894634974121384000231434844787030567884394604947125762956163632160178463483141649510089227756936934426994462421014959715256474072327101002142696556569672853858714340319779258261426076224566152431307889700449974241948239472409950845999179005515287579505340515546153892168897607458235392658557705897932757074181155391998413557884079094187037943344532107079908068143233013896733088217909080265158804366222276749242903078038712391326684624920702985630716691044177009861535381533674924368733745819787076264083950491643083861308728601458169262202616838130455601106496643005652026135538980935311972149112805479706339133132829257946189553885101347865546450080884089985716443818193334302571101970001270384509798128266541808994752412136490280476366000402126285900406664856252183437398468702670429356945601641120961132021979582265834509923529722363786607492844233280927176998857514457830420899038545389713972608892928,8652,378,8652,7210
cnf/soos/s1238a_7_4.cnf.gz.no_w.cnf,704,1926,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/s1238a_7_4.cnf.gz.no_w.cnf, done, 537325, 14.6127,/d4/d4 -dDNNF /tmp/cnf/soos/s1238a_7_4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s1238a_7_4.cnf.gz.no_w.cnf.unnf, done, 586612, 0.699727,/d4/d4 -dDNNF /tmp/cnf/soos/s1238a_7_4.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/s1238a_7_4.cnf.gz.no_w.cnf.unnf, done, 583950, 0.032998,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/s1238a_7_4.cnf.gz.no_w.cnf, done, 542187, 0.106198,1613234176,84162174424773976115855838126082058648805436845170781751972494449099714468753293153818664580441415219631727501698851483408310916002940861810045036330430093599283578738055113571066620126149163476340692027772502016,704,0,704,1912
cnf/lagniez/BayesianNetwork/Ratio_50/50-14-2-q.cnf,924,1456,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-2-q.cnf, done, 537169, 109.368,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-2-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-2-q.cnf.unnf, done, 808648, 52.2777,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-2-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-2-q.cnf.unnf, done, 584019, 0.0424874,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-2-q.cnf, done, 1090973, 5.3786,2073885250926347224322001805994023587148650529016002244689373292977290781671505148368376160730872029025503119975302309987059296135879443352163249924357601046910115879682619651045526678236829153172134310867269108237336576,141812983367708498267942666831007057202459354558886953263833223277658525196114003519551116418471942004184601191539094262166460537485590525416453416929473364427849849743600833315151825889043592154525680139765876503569388266265666970077237981829515274335102568192877188951851401216,924,0,924,1082
cnf/soos/blasted_case20.cnf.gz.no_w.cnf,397,1126,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case20.cnf.gz.no_w.cnf, done, 536715, 0.724468,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case20.cnf.gz.no_w.cnf.unnf, done, 581095, 0.197481,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case20.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/blasted_case20.cnf.gz.no_w.cnf.unnf, done, 583835, 0.0339996,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case20.cnf.gz.no_w.cnf, done, 538259, 0.0471457,73786976294838206464,322781234760863573706989896500376484291213224103652939103832419567580952752105149328705669160017228929487896496593436672,397,0,397,949
cnf/soos/03A-2.cnf.gz.no_w.cnf,2539,9168,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/03A-2.cnf.gz.no_w.cnf, done, 545214, 186.287,/d4/d4 -dDNNF /tmp/cnf/soos/03A-2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/03A-2.cnf.gz.no_w.cnf.unnf, done, 696811, 42.1454,/d4/d4 -dDNNF /tmp/cnf/soos/03A-2.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/03A-2.cnf.gz.no_w.cnf.unnf, done, 585371, 0.0743354,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/03A-2.cnf.gz.no_w.cnf, timeout, 704749, 18000,6292126146409622693842140211115077839655626143120228352000,190797691420076088478222113282665460655681160133003663205688394206476317488481484467860211680112249314944366053619751047850252474098688530145192865957622468528434559598946359610046301224129411184936814724109068415811521497625913613176154775665843115694200921953550853238418549995158072165532603309666377533930277331359708715528573303293007047411210035576980348289567593335759302077824722508647801358763312754515631954934973171367952591570491249324089875853557068901695994285959602636951233795333282875477345574829484007798311109917700678186133592814951028364662087200540595444202760097322980304899536954404668868036464619756242881363224006635699771024061436439660225693562097174093285332010275533715796619652005157186287304373320302994999736162678174908416,2539,230,2539,7688
cnf/soos/s38417_7_4.cnf.gz.no_w.cnf,25546,57662,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/s38417_7_4.cnf.gz.no_w.cnf, done, 774529, 306.098,/d4/d4 -dDNNF /tmp/cnf/soos/s38417_7_4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s38417_7_4.cnf.gz.no_w.cnf.unnf, done, 838443, 64.0783,/d4/d4 -dDNNF /tmp/cnf/soos/s38417_7_4.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/s38417_7_4.cnf.gz.no_w.cnf.unnf, mem, 64036397, 6772.98,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/s38417_7_4.cnf.gz.no_w.cnf, timeout, 1268514, 18000,157130442922914922059203094068117997973631909366813243440579655032692234206134274785404079225917300295869169259193363925591565070698183519421979388605873669630524147992638029760976738624478178286614115217381317694307162631643791277817372185723135570003041012252686197770965298900314496711627739072471162610284379341463263186893100244625922256686923833956386989514627077138290483107720262217403223416559231909867386823029075042987650874889558558448379270717937554069889024448613619596526472889890118980864196719385029736632289480023990908471508675008772828056238947533420935619529013451900822056076102061326804032371793587679744328211595313257018143655086297459153701328461066160571737476999668484923685927632623162412910198934058079961816720186152630708510080834458388881627557064839301295104180199726691789036468587648513070309307766367564794353476864850577355121641156369624493084749438585758393731501787058110008180650948930573417076852677935523947150734543867838752757752728761056621884574640118203606897476654521116066899834283408097603102813992114806127955617395213319730281986544766949783773798229969160438286464785424572522417650871115233349787634812016913375648724367077247571766015514889341601848629951205718432320590930285236316700322764752141542881275093017662114235066088691721787512144543839591161622879661632185912241003572949739364319128020973070584439270727949359128642940312467212491561727518916392362046918487489438081524492694477223709243102606338582876847174353173372652224325380635363774344637908431507055685404671956345429481431177263522476122151511459875064137338346766563999006893146027561215545415434363848857550763463078501545897290417090643388872886772579184521329131907619653404059441928459135926968991847773279532006306141989452988484714957058298495483253341471589899504637015396199024216300557965258167070540319654447493946104642065105532155243197786347234430357426362144861222605291422183776789990263116623764196841162755901743873113742197606293376838771465687286175961351448853192967901492636490962878398432055629408960301335034799782898610194722254059866538639360000000000000000000000000000000000000000000000000000000000000000,,25546,13307,25546,44337
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf, done, 536367, 0.18819,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf.unnf, done, 583938, 0.0392715,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf.unnf, done, 583716, 0.0350262,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf, done, 536313, 0.0224796,8257536,1329227995784915872903807060280344576,120,0,120,142
cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf,1969,6288,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf, done, 540569, 209.337,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf.unnf, done, 825917, 63.8039,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf.ign -out=/tmp/cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf.unnf, done, 585531, 0.126129,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf, timeout, 982454, 18000,80383244458307543390444129997036097782533266768350621335947917589675391156296106062958611660800000,5057925367078199686809327212766007797895862102748797276637518555945637484702305606399773981106593520581449047566714558309365905024741267874698323476917319283422144618552498534201080509658180413532379192494721850048932377439488630856443219392312402357899366209932737368263077250368326226358575968663157496783723753751419084886446507105781740893916158350270127368414261446186033386802673145827442849370734249574563858997201227823810040447759967901663851942620451886490909276281185948110286963945191498048659979329062537043043681253551681149337600000000,1969,535,1969,4986
