file,r1_command,r1_status,r1_mem,r1_time,r1_amc,r2_command,r2_status,r2_mem,r2_time,r2_amc,r3_command,r3_status,r3_mem,r3_time,r3_amc,r4_command,r4_status,r4_mem,r4_time,r4_amc
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 28067 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf,done,21352,0.504356,1412006979354108748474554421102313931675676955925788762341700965431346915180599249952936960497614998485448932749141998289061648432939195473813276544243473053215398045741358060286316036246351763861878679739417265182867456,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 6438 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf,done,21364,0.516547,1406491327091006761175825692894883017880068842816703649988803696035130716293175034132808300495671189897615147855590662358245001368748026741493693432742521986601275397125180880363322614229764452284293216146685166490746880,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 15507 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf,done,21348,0.5036,1423038283880312723072011877517175759266893182143958987047495504223779312955447681593194280501502615661116502536244670150694942561321532938452442767245375186443643342973712420132302880279526387017049606924881462567108608,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 7469 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf,done,21372,0.512234,1417522631617210735773283149309744845471285069034873874694598234827563114068023465773065620499558807073282717642693334219878295497130364206132859655744424119829520694357535240209309458262939075439464143332149363874988032
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-8-q.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 11871 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-8-q.cnf,done,24428,0.631585,472812282984898855499873075504483812482743564261326918595787241951848716673370778142477256038934337723235658306315347904654022052076072532015283210870019363137934586978229300696886861931603761359540040498648493882797840277660814442426858760304715890622728896645354149450967182755820462312917819960074859933791579841540109176133604428351315977741779675912221066300227584,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 16863 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-8-q.cnf,done,20295,0.632418,472812282984898855499873075504483812482743564261326918595787241951848716673370778142477256038934337723235658306315347904654022052076072532015283210870019363137934586978229300696886861931603761359540040498648493882797840277660814442426858760304715890622728896645354149450967182755820462312917819960074859933791579841540109176133604428351315977741779675912221066300227584,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 15682 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-8-q.cnf,done,24416,0.623072,473940713254552552052378739169172318001795458209444643938497951359848355615311997183390089585566639245248153910865026539271334753871003492712217061015293872357834192197747747715256520313302099692140374724182261171300937748490553856370598280019046954800826101649281008996196221378149389430609747931339955064898480986746648816172109450853347758118251703778360018725765120,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 18399 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-18-8-q.cnf,done,20291,0.644081,476197573793859945157390066498549329039899246105680094623919370175847633499194435265215756678831242289273145119964383808505960157460865414106084761305842890797633402636784641751995837076698776357341043175249795748307132690150032684258077319447709083157020511657134728086654298622807243665993603873870145327112283277159728096249119495857411318871195759510637923576840192
cnf/soos/75-26-1-q.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 25944 /tmp/cnf/soos/75-26-1-q.cnf.gz.no_w.cnf,done,84074,11.476,221460217665207308621316642355469093992269529592339766746984745017385972248468088487077957284836624522041671847163838510896856130313785474708206150165484456742200654291699268015629924252124151834855991007452482727564101322126883356531030802478570053407780958979017294864202609270590931147770023501839773227678096694466176324851772714429675452106228255938876576753438202486623413430833355750128364567593106025511782538145425166866611552185938709831878791168473803819614249052815661783320505890726922758318081236950160248654878005740549035007817202581601938669558279961638182729988407266119807478259872005749753931921124129999566618582744469424537340098933140815503305770224023409105074998363295410203379116666511263644589556566539816890863692476368734842292888973825942914890280730624,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 9802 /tmp/cnf/soos/75-26-1-q.cnf.gz.no_w.cnf,done,83972,11.5726,224251733013928409150156768099445595177046036267873461285812283820126131562524408930192385317838766847949760147758340677000598014309337392456628916764209050734749402034871947864566435902361010891597873247042219904802304279968818861025119426039224297778467273587996504463331213589127791624422586823291535075085803795656926446593601782258620940998323570089366617636884902517967406037104364436054352356260246017429998284424569181575014218810131214577658775931101624876164008494657876007480008065820119263675031840777263108932040333544001333768419940429269189997325821305692445537509269542583502530506845182292818057113407207268468718816980744249216382201020533346791162565647015300816483506746026024617707424859786615707336483750151663322261133978171702088204143876857362363397301075968,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 12741 /tmp/cnf/soos/75-26-1-q.cnf.gz.no_w.cnf,done,84004,11.5239,216807692084005474406583099448841592017642018466450275848938847012819040058374221081887243896499720645528191346173001567390619656987865611794168205834276800087952741386411468267402404835062720073619520608136254098833763059056990849040883096544146312789970434630718612198988268739696163686682417966086836815331918192481592788615390934714766303952736065688059841947693702434383425753715007940251718253147872705648089627680185142352607107812284535255578816564094102058697983316411971409721335598904928582723163563904988814859607459401461870406812639502156519789945711054881078050786970138680315724514916711511313723267319001218063118192350678050072269928787486596690211111185703589586060817725411052846165269677719010206678011260520072838534623306697122765774130802106910500711913488384,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 13698 /tmp/cnf/soos/75-26-1-q.cnf.gz.no_w.cnf,done,83955,11.5029,226112743246409142836050185262096595966897040718229257645030643021952904438561955892268670673173528398555152348154675454403092603639705337622244094496692113396448567196987067763857443669185583596092461406768711356294439585196775864021178508412993794025591483327315977529416949801485698608857629037592709640024275196450759861088154494144584600259720446189693311559182702538863401107951703560005010882038339345375475448610665191380615996559592884408178765772853505580530514789219352156919676182548916933912998909995331682450148552079636199608821765661047357549170848868395287409189844393559299232004827299988194140574929258781070118973138260799002410269078795034316400429262343228624089179001179767560592963655303517082501101872559560943192761646040346918811647145544975329068647972864
cnf/soos/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.dimacs.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 16354 /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.dimacs.gz.no_w.cnf,done,730558,12.2229,29526186642854545039393290992986430633918070784,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 1822 /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.dimacs.gz.no_w.cnf,done,423833,12.1104,30150607508413402487356291104620584756085522432,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 13070 /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.dimacs.gz.no_w.cnf,done,422547,12.1875,28901765777295687591430290881352276511750619136,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 14528 /tmp/cnf/soos/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.dimacs.gz.no_w.cnf,done,423673,12.0293,28455750873325075128599576515899309281631010816
cnf/soos/75-21-6-q.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 32609 /tmp/cnf/soos/75-21-6-q.cnf.gz.no_w.cnf,done,77221,7.27106,53751763281617910977034964721174741663008655940159144344713614863023080529278140407534961311242814229395876005424258737427374269437649287838907097277355371953699677593812086481959272740614049029887514406997074265172418391397657360248197162683969074191332475296524902658098222332595908741751391477587362636344728828453617536494627356792601450307397806688631445746074774556850081722840606116959452930981773324385740577251592339045231114992186734509188416434115341010544191353505352737718761080737479237042176,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 15085 /tmp/cnf/soos/75-21-6-q.cnf.gz.no_w.cnf,done,77172,7.30015,53961731106936730941789007552116830497629783502425391002310152421081764437595633143501894753864856472479453646070447248120449950177640105369527828126095041375393816959412914944779426149757072658910512510149406586520748150739054459311666682850703328387392367778151953059106418513582611510273857850546688271642950425439764479996559494905072549722661079371008912331020379144962777354570452234603825793993420876434122376381481371619626549035124963940864933685811104061366629600979983021850474991209110015311872,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 12639 /tmp/cnf/soos/75-21-6-q.cnf.gz.no_w.cnf,done,65798,7.24291,53541795456299091012280921890232652828387528377892897687117077304964396620960647671568027868620771986312298364778070226734298588697658470308286366428615702532005538228211258019139119331471025400864516303844741943824088632056260261184727642517234819995272582814897852257090026151609205973228925104628037001046507231467470592992695218680130350892134534006253979161129169968737386091110759999315080067970125772337358778121703306470835680949248505077511899182419577959721753106030722453587047170265848458772480,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 9059 /tmp/cnf/soos/75-21-6-q.cnf.gz.no_w.cnf,done,77209,7.2266,54171698932255550906543050383058919332250911064691637659906689979140448345913125879468828196486898715563031286716635758813525630917630922900148558974834710797087956325013743407599579558900096287933510613301738907869077910080451558375136203017437582583452260259779003460114614694569314278796324223506013906941172022425911423498491633017543649137924352053386378915965983733075472986300298352248198657005068428482504175511370404194021983078063193372541450937506867112189067848454613305982188901680740793581568
cnf/lagniez/BayesianNetwork/Ratio_50/50-16-2-q.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 3150 /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-16-2-q.cnf,done,79282,11.3475,9897584542828124065983903987685738128233667902244929519475217495606901014059651510316640301286416669525700305547524428623825719394346892391055768347817538629211453914018292920962520743857085736608312087127331166043586935392979169866773650546960668200528172221902781883754982161710537768960,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 1279 /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-16-2-q.cnf,done,79536,11.5844,9897584542828124065983903987685738128233667902244929519475217495606901014059651510316640301286416669525700305547524428623825719394346892391055768347817538629211453914018292920962520743857085736608312087127331166043586935392979169866773650546960668200528172221902781883754982161710537768960,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 2714 /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-16-2-q.cnf,done,80699,11.238,9897584542828124065983903987685738128233667902244929519475217495606901014059651510316640301286416669525700305547524428623825719394346892391055768347817538629211453914018292920962520743857085736608312087127331166043586935392979169866773650546960668200528172221902781883754982161710537768960,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 20255 /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-16-2-q.cnf,done,79687,11.5341,9745314011399999080353382387875188310876226857595007526867906457212948690766426102465615065882010259225304916231408668183459169865203094046577987296312653419531277699956473029870789655490053648352799593479218378873685597925394874945746363615468965612827738803104277547081828589991914110976
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-20.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 5991 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-20.cnf,done,14991,0.146018,3758096384,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 22256 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-20.cnf,done,14991,0.140803,3758096384,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 626 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-20.cnf,done,14991,0.136569,3758096384,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 21703 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-20.cnf,done,14991,0.13751,3758096384
cnf/plazar/Blasted_Real/blasted_squaring20.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 1868 /tmp/cnf/plazar/Blasted_Real/blasted_squaring20.cnf,done,14991,0.304628,8388608,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 25686 /tmp/cnf/plazar/Blasted_Real/blasted_squaring20.cnf,done,14991,0.297791,8388608,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 5599 /tmp/cnf/plazar/Blasted_Real/blasted_squaring20.cnf,done,14991,0.301547,8388608,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 6729 /tmp/cnf/plazar/Blasted_Real/blasted_squaring20.cnf,done,14991,0.306625,8388608
cnf/plazar/V15/s38417_15_7.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 9180 /tmp/cnf/plazar/V15/s38417_15_7.cnf,done,14991,0.00540727,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 25643 /tmp/cnf/plazar/V15/s38417_15_7.cnf,done,14991,0.00538542,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 22026 /tmp/cnf/plazar/V15/s38417_15_7.cnf,done,14991,0.00433316,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 30830 /tmp/cnf/plazar/V15/s38417_15_7.cnf,done,14991,0.00537885,
cnf/soos/or-60-10-8-UC-10.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 10896 /tmp/cnf/soos/or-60-10-8-UC-10.cnf.gz.no_w.cnf,done,14991,0.150294,214748364800,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 5129 /tmp/cnf/soos/or-60-10-8-UC-10.cnf.gz.no_w.cnf,done,14991,0.151524,214748364800,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 12755 /tmp/cnf/soos/or-60-10-8-UC-10.cnf.gz.no_w.cnf,done,14991,0.164199,214748364800,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 3334 /tmp/cnf/soos/or-60-10-8-UC-10.cnf.gz.no_w.cnf,done,14991,0.152581,214748364800
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-30.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 9679 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-30.cnf,done,14991,0.0881007,294912,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 11875 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-30.cnf,done,14991,0.0917828,294912,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 15665 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-30.cnf,done,14991,0.0896478,294912,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 10128 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9-UC-30.cnf,done,14991,0.0864415,294912
cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t9.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 17373 /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t9.cnf,timeout err,372989,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 20473 /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t9.cnf,timeout err,364269,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 31438 /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t9.cnf,timeout err,373501,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 12412 /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k4_p_t9.cnf,timeout err,365744,18000,
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 3405 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf,done,31911,0.835708,67189704102022388721293705901468427078760819925198930430892018578778850661597675509418701639053517786744845006780323421784217836797061609798633871596694214942124596992265108102449090925767561287359393008746342831465522989247071700310246453354961342739165594120656128322622777915744885927189239346984203295430911035567021920618284195990751812884247258360789307182593468196062602153550757646199316163727216655482175721564490423806538893740233418136485520542644176263180239191881690922148451350921849046302720,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 11267 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf,done,31920,0.843425,67189704102022388721293705901468427078760819925198930430892018578778850661597675509418701639053517786744845006780323421784217836797061609798633871596694214942124596992265108102449090925767561287359393008746342831465522989247071700310246453354961342739165594120656128322622777915744885927189239346984203295430911035567021920618284195990751812884247258360789307182593468196062602153550757646199316163727216655482175721564490423806538893740233418136485520542644176263180239191881690922148451350921849046302720,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 4381 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf,done,31899,0.845506,67189704102022388721293705901468427078760819925198930430892018578778850661597675509418701639053517786744845006780323421784217836797061609798633871596694214942124596992265108102449090925767561287359393008746342831465522989247071700310246453354961342739165594120656128322622777915744885927189239346984203295430911035567021920618284195990751812884247258360789307182593468196062602153550757646199316163727216655482175721564490423806538893740233418136485520542644176263180239191881690922148451350921849046302720,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 14342 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf,done,31911,0.821562,67189704102022388721293705901468427078760819925198930430892018578778850661597675509418701639053517786744845006780323421784217836797061609798633871596694214942124596992265108102449090925767561287359393008746342831465522989247071700310246453354961342739165594120656128322622777915744885927189239346984203295430911035567021920618284195990751812884247258360789307182593468196062602153550757646199316163727216655482175721564490423806538893740233418136485520542644176263180239191881690922148451350921849046302720
cnf/soos/blasted_case49.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 25561 /tmp/cnf/soos/blasted_case49.cnf.gz.no_w.cnf,done,18960,1.12842,2305843009213693952,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 24291 /tmp/cnf/soos/blasted_case49.cnf.gz.no_w.cnf,done,18960,1.12967,2305843009213693952,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 19575 /tmp/cnf/soos/blasted_case49.cnf.gz.no_w.cnf,done,18960,1.12544,2305843009213693952,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 14392 /tmp/cnf/soos/blasted_case49.cnf.gz.no_w.cnf,done,22790,1.12559,2305843009213693952
cnf/lagniez/circuit/rInst/rc.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 23906 /tmp/cnf/lagniez/circuit/rInst/rc.cnf,timeout err,420945,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 10386 /tmp/cnf/lagniez/circuit/rInst/rc.cnf,timeout err,423411,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 24923 /tmp/cnf/lagniez/circuit/rInst/rc.cnf,timeout err,423342,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 1317 /tmp/cnf/lagniez/circuit/rInst/rc.cnf,timeout err,430444,18000,
cnf/soos/or-50-10-9-UC-10.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 27753 /tmp/cnf/soos/or-50-10-9-UC-10.cnf.gz.no_w.cnf,done,14991,0.172665,4123168604160,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 2908 /tmp/cnf/soos/or-50-10-9-UC-10.cnf.gz.no_w.cnf,done,14991,0.176074,4123168604160,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 18728 /tmp/cnf/soos/or-50-10-9-UC-10.cnf.gz.no_w.cnf,done,14991,0.175037,4123168604160,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 10791 /tmp/cnf/soos/or-50-10-9-UC-10.cnf.gz.no_w.cnf,done,14991,0.171639,4123168604160
cnf/sundermann/systems_software/pid/Berger2013.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 23196 /tmp/cnf/sundermann/systems_software/pid/Berger2013.cnf,timeout err,258584,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 20358 /tmp/cnf/sundermann/systems_software/pid/Berger2013.cnf,timeout err,257236,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 13847 /tmp/cnf/sundermann/systems_software/pid/Berger2013.cnf,timeout err,260628,18000,,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 23734 /tmp/cnf/sundermann/systems_software/pid/Berger2013.cnf,timeout err,315375,18000,
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-40.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 15818 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-40.cnf,done,14991,0.0843069,442368,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 18224 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-40.cnf,done,14991,0.0832189,442368,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 14926 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-40.cnf,done,14991,0.0848418,442368,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 19604 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-40.cnf,done,14991,0.0843418,442368
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-50.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 31589 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-50.cnf,done,14991,0.0520359,262144,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 31511 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-50.cnf,done,14991,0.0499304,262144,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 10555 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-50.cnf,done,14991,0.0509144,262144,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 8501 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-50.cnf,done,14991,0.0512318,262144
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-2-q.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 4518 /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-2-q.cnf,done,43171,3.33,290006579301000013993955561824945918396336744666255413076652317855907208078893293514598221484501491157211370369267409096649364361297256899111999487335548869514198541416240883721002204096472951478285895962178193145296050003243029383541056566583083493770981686009202903123862925938534269246825488615129448694473594318080687489895790783022167556753311161597710773363146752,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 6410 /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-2-q.cnf,done,43204,3.38172,290006579301000013993955561824945918396336744666255413076652317855907208078893293514598221484501491157211370369267409096649364361297256899111999487335548869514198541416240883721002204096472951478285895962178193145296050003243029383541056566583083493770981686009202903123862925938534269246825488615129448694473594318080687489895790783022167556753311161597710773363146752,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 947 /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-2-q.cnf,done,42455,3.38555,290006579301000013993955561824945918396336744666255413076652317855907208078893293514598221484501491157211370369267409096649364361297256899111999487335548869514198541416240883721002204096472951478285895962178193145296050003243029383541056566583083493770981686009202903123862925938534269246825488615129448694473594318080687489895790783022167556753311161597710773363146752,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 6289 /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-18-2-q.cnf,done,43167,3.33278,286621288492038924336438570830880401839181062821902237048520189631908291253069636391859720844604586591173883555618373192797426255912464017021197936899725341854499725757685542665893228951377936480484893285576891279786757590753811141709838007440090301236690070997422324488175810071547487893749704701334163301152890882461068569780275715516072215623895077999293916086534144
cnf/soos/75-19-4-q.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 4327 /tmp/cnf/soos/75-19-4-q.cnf.gz.no_w.cnf,done,57204,4.87099,6442197994971210171117433855979443557987035158250386343091063510776640623123668808832987706388430973801155931354965850214447254634690146708203626373189659075327467602032807223495137635981210320405619766850141243854126064159061121384906867646861040847546861854581789541741837599988574191201391849388877862497098716898068649114525744392360657144543253492928999416156434444312343408202430172982066292783997157113856,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 633 /tmp/cnf/soos/75-19-4-q.cnf.gz.no_w.cnf,done,58474,4.97032,6391868323135497591655578903979604155190261446076555199785664577098698118255515146263979989932271356818334400641255179509646885457856629937045785542149114863801471761391925917061581873200107114777450862421624515386515704282818456374087282743369938965925401996342869310946979493738663455332630975565527254196340133172302487793318512014295339510601509325015491608217712300216153225325848687255643899871622179323904,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 31948 /tmp/cnf/soos/75-19-4-q.cnf.gz.no_w.cnf,done,57229,4.91915,6417033159053353881386506379979523856588648302163470771438364043937669370689591977548483848160351165309745165998110514862047070046273388322624705957669386969564469681712366570278359754590658717591535314635882879620320884220939788879497075195115489906736131925462329426344408546863618823267011412477202558346719425035185568453922128203327998327572381408972245512187073372264248316764139430118855096327809668218880,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 19243 /tmp/cnf/soos/75-19-4-q.cnf.gz.no_w.cnf,done,57303,4.97961,6442197994971210171117433855979443557987035158250386343091063510776640623123668808832987706388430973801155931354965850214447254634690146708203626373189659075327467602032807223495137635981210320405619766850141243854126064159061121384906867646861040847546861854581789541741837599988574191201391849388877862497098716898068649114525744392360657144543253492928999416156434444312343408202430172982066292783997157113856
cnf/plazar/Blasted_Real/blasted_case2.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 30440 /tmp/cnf/plazar/Blasted_Real/blasted_case2.cnf,done,14991,0.273449,4194304,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 4707 /tmp/cnf/plazar/Blasted_Real/blasted_case2.cnf,done,14991,0.269515,4194304,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 32380 /tmp/cnf/plazar/Blasted_Real/blasted_case2.cnf,done,14991,0.269155,4194304,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 28807 /tmp/cnf/plazar/Blasted_Real/blasted_case2.cnf,done,14991,0.27129,4194304
cnf/lagniez/random/uf250-1065/uf250-042.cnf,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 30014 /tmp/cnf/lagniez/random/uf250-1065/uf250-042.cnf,done,71348,99.57,305135616,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 7479 /tmp/cnf/lagniez/random/uf250-1065/uf250-042.cnf,done,71348,103.49,284164096,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 31048 /tmp/cnf/lagniez/random/uf250-1065/uf250-042.cnf,done,71348,103.852,275775488,/home/users/ozeyen/approxmc -d 0.1 -e 0.2 -s 15318 /tmp/cnf/lagniez/random/uf250-1065/uf250-042.cnf,done,71348,103.32,283115520
