file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,empty,mc,ck_amc_command,ck_amc_status,ck_amc_mem,ck_amc_time,ck_amc_n,ck_amc_nsuccess,ck_amc_y,ck_amc_yl,ck_amc_yh
cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t7.cnf,1526,6213,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t7.cnf, done, 10043, 244.575,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t7.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t7.cnf.unnf, done, 938184, 29.7215,,823186238225742364363033393306877108452232939619150113648659576511650892402141012810139999199278630521122534195200,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/uts_k3_p_t7.cnf --nb 10000 --alpha 0.01, err, 1179045, 8.51424,10000, 0, 0, 1.66198e+37, 5.45813e+110
cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t3.cnf,2100,7365,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t3.cnf, done, 9818, 274.712,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t3.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t3.cnf.unnf, done, 756514, 59.1338,,1022894743087658346064684910039318059122476580609970616334937416107019840832580739779267257704763790335986892800000000000,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p05_p_t3.cnf --nb 10000 --alpha 0.01, done, 841392, 4.34021,10000, 4430, 4.53142e+119, 4.40097e+119, 4.66265e+119
cnf/soos/15A-2.cnf.gz.no_w.cnf,11649,49774,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/15A-2.cnf.gz.no_w.cnf, done, 21102, 259.2,/d4/d4 -dDNNF /tmp/cnf/soos/15A-2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/15A-2.cnf.gz.no_w.cnf.unnf, done, 704303, 43.9553,,374786015757628757233603933152857097048178135036446405044269132957681653981208113961728506390801380805307893767341279654224058682410538741262874950942926607052695386585767991816443037864661989291463951147572435122469322556846855236783494086734926193990035097835724908795403559764204399854790260406698517455194277079432396525487880384256355104615425458831680794863162719730809386448653232432599217680512861510655516229978648006630592329843021733449967701563470513837021120744898710194559475198943576605779242726594416556310592426995226531660896644338934740412287577556545588804321169673050700233412848075910490550324174471196399390757452830367057294892675906888097693622748672853964787554478920644280936006357449730045913437168148862603442436763868383316143054526905472661900705186734872244727229022416852321534935882461131564109981631162199205597817983969743573594437091405461064841882653338926501602877845436868443454324401135266498648188502374203673287125928274637863647261449531252552970742168785508911213489635585659312799153104431454414141283163261495000553153388347819872689151158332617953238190404041202950536989407880005535082087285877841865386407231665740161136198980526677531065402580454789847449784864650793207499939465386483370240808845959844648863399067936513236488692369705577457212705353633346108028994306792603079358627677199206741510095847581016592999696105212428190176131075513863907119744851976897550965427845808382635443157149447607675637218587659807391333908725451287012751808272598032960200474712033208396724482990507426212574315587372086817227017887467351166189010503663857576074013093015488959955946672852034505575851157276056683662647961068994981939941739720017959999264220529115627732344164386720857266252077082188297787533497227702827142743086377818703666427369376942841526311270660450835601777887519837830277499110926423754621055979531834978243078680914356218245441997138858255311754392809452969233060104322357959058771747978671458467950987324294267368522208302427475577609161595544205082013369193129523126830563084762376082635650710467462224717882048435662767271802567834310984357224905824310880126157223297961021464731329524541366347238007500854003747632320425123038529054502050228684268077760798868690527850593793081467616932669685760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,/capkc/build/appmc --cnf /tmp/cnf/soos/15A-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 860135, 6.1741,10000, 0, 0, 7.56676e+2283, 2.48502e+2357
cnf/soos/09B-3.cnf.gz.no_w.cnf,42145,192363,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/09B-3.cnf.gz.no_w.cnf, done, 58638, 309.392,/d4/d4 -dDNNF /tmp/cnf/soos/09B-3.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/09B-3.cnf.gz.no_w.cnf.unnf, done, 646696, 11.9842,,120367924400758449572120734230531322457421420533216979284401807792614781534784970709512268905892132385987907678984879779697167784012792874095189346954671304955425285219787040044167772647493599025285576871970613121589120185346644206730204045374433585244358187156553049340111390733564437716373897793609842897047430791318864934137076957591410704464397497266590547916744025532786624896568090931265596234615486851129783004974062963846487958810985028116339154659447596732812709999891822776628551262633524604757470762198927229776823256559529039442573323622488102033508154990837670464764375661345660972097598843092418059446320192444763553836978101989269007239168610922172895848318883984186377592691757764975799003757145567333430712349490372356872470765211556933319581957235253193632623021568409308401406396491412309970448047689427349679216716119870472907515468941157146669640206638709344665160048001068386028756338582683605445673311738628042328696318492498845513971188985412372368894057450538803442405591441954022998236860900648554890347170276786850403231986867738852805620821064041169650029954203417246042677982448096760775901910188457217429305892583922792835866149420667060458821310630321085803022885744930686414413940780262648906582119815938970176736628190607438998299859676396300104019052710478169683922240212186003868633265135069253255798214287270340127755109764908196209405517434260193763404187437104154050313692845065003470345728840935508895890561608371249379853569555093124455947993311975463541844470925455072601251625040386153682911613973788131963145769978080982557301535597187762625733588138028347430632428025661809593791034175177544860489963205420509743186092986565633697365601602238758624274474443479785501203206194517700214153271300285827293492684879983807610781112165648576137558596458447469306290068649580842665664316459316617134352451008465092402960661057263922184238148205942664347423750589973908320696867358010106563210757114874940528142823853568060516086971280138761494877976881897213642501390397540472497234729989251810370686608956235995204316115260873594716663201270985830175317295287605972544353121695275052998117263443994215212083802305527576817968791203723065936812412190258469727083461261333823439429645759633657764600984048933102155569668755136233357540618426084636023154872040733576917195192393904186503314813941801886894525788947484074285392851492284929006563029279748371540525683993317669917054137529979366737266274127403983803418584819264909116070641554688747005753444276412766836887202054311030877255083612366614193485441727963166198175141028196746773635311460199448044660046865858197884988610142218027908800509024320689904243831179701984644404764647490714507264864802154305506029894036672566983333352343774074122282814237386525498561082803836424465815619007815461395849168622347424755605696199232677126583096626600908100970315162258756848644206257884788356438471148031896060531084249446831573691369180311180735933144446219800878453262741467810046879047347837499914994354621725711047118212034568121118933101882415702142216099760285579029996639466648063154875269607277061707178351193403636862850461753546029469436399625513209064233353650458874188201444231363685127025002274630303418558746272212623193795965490149006823639864358871316514037211896945268169164994708905481931381822306014113562077018817724643821812257296375923970776583771139708277915920413492572387199208167591212875087317429659310612718531106375360408931632920074393103846475672956611912693649489092963564294377899869856222092681386601932713914071896878059747894286143256622633466370720400895746767806195229614815100754473170317156770229336990987728789980416197228173607201446704448504991100840282614076038300161508233069867886446890970642240732376907371150696582593900511797531781343583446993167223860138412770159106308102681277449769587277624219521374482719413504126027414440273221709649917338947349031667673179388226049379196890468332009617016499973430051833837372379827252588555616653987738715302558790528369328327579252733250110334416797407958144253294839494250042908070026445621799033571917144143824432108663387330240196347498213411681248978262064477058765961483970092899342919640193410276102175685698390683439875191753134713645820974676462542307280983540280975524943084606190141629901057128466412840667230175726684332203885198134808944074118483984052391443050229046632769311064084686487447384226614359605325725626960780051991024600626677246426943975264668414562151723475244422066722576657273939729119517319992671749440286802502638851033798851739645250596149556913491720221375346247323594238635373195332835784891790100924267948606283900000417802562050987298790668764736385553094530373159835650394469878507425617400634428225674519246321313071834444454882366551299352573014310539607662423604555339049911341447219006217553800920959093975085267224415063530600194075555233185743520851737345632007195781260084035452465700138768662123353467204771648572907982589857008000893777340816683942398021842862547137462567803789274278653621938104004029223230120905371649300741681964082362913350245284304208926429017106698595656453355539456382598187439622090420363622804985516729721579934910192219537394878208324722090160022068523359126369444605062596257735127631436944251446463112260984615816044060819749251362645832803496828601479754058699126793619815853746336667148634337125840216326758758973297105062652182206066275449638943500252908864756433549326708106872876893901138177272400001196156351342391665680695241360210388179791661258954916105494633845606380810150605492532519764343747369946340863876791507744956437709783228219301653479147642721624150851064934673179028887852067739741802195448365533683666342066890177156182559915149798873603250182631742068343225262957962093299265281663614684647506981849426903978194012683346635283851213256473355029322640201804571086548606357200101689186121123817115611051765533029605835007682928916132123257782942101296687282742711222933231118560307992628515942088947749876131701267806584265912385779169793251568997806341749816498492264640107920183202655338651377140233327195581786486968120319798287318438663103824900758026501953908202426609799824356558865170114227560820927183317227461736005749867892453131020771709386131220802448773409887940733317342905696635025131840309441846490477460409424764673151245193403381672724911586297089511475686620044561951069112054872770725349896775070552103892953902681550370555542083191744305398120556582068604879208410265347043399673832927288988339068192247172739618199787440920085624757676470010266600947408998799602626554324956452867606563281083136089167669454591269664203869587631486180707632754343641026093293529108164242970383569283251709876141985407826165394581673456766381472516932769245389566621356837627907613597428709027328443888292085500660786147013363297765463053683336482763057521123776854328706581982702505809089374462046818787914848921985524303961134510164314015792076157130715686880341185544860516323175112633078394558838760955351672195986066622844739259881325968735262493089048611610744631876847685786078675259117961204340319050160707464680176549683686442377067437298774321106970546651847667739151771791569555070484479062043974802921040065814949986462070792403467323272961061721789425613438886859362384014937785558482697725469229842516101998259711266393808436493471338933945792699538691193210233919694850384063096764644541753099420498360005605902447629577683616949160560830391087911385976517395413593408108339935987480388642194363209057265760238573522565402886829268604738797177171902958702395089229210947934951883006843869950967036809426619772004487753226264628901022921638769247223587162378350884723874743613590348674935881646958140679465928159242786438328242254638989666974641966601027939893921920421955988144991041411743984263395503248581701159407839934100947256406818340579634746839619849469945685005713036688411730574826842868931675398174296384082602900158251811245377503479290318372323679969433550366635148788692606973782689671103847741147754947269352580465949961983207531682262253060634091744227742332918122165616937264428008501164517588245493924829639412351340904448000,/capkc/build/appmc --cnf /tmp/cnf/soos/09B-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 1749499, 23.0723,10000, 0, 0, 2.43017e+8061, 7.98099e+8134
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t1.cnf,92,188,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t1.cnf, done, 8032, 0.185536,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t1.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t1.cnf.unnf, done, 584011, 0.0403978,,254803968,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t1.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0585514,10000, 10000, 2.54804e+08, 2.54635e+08, 2.54804e+08
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-50.cnf,200,500,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-50.cnf, done, 8032, 0.186016,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-50.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-50.cnf.unnf, done, 583970, 0.041504,,221184,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-50.cnf --nb 10000 --alpha 0.01, done, 549699, 0.0596496,10000, 10000, 221184, 221037, 221184
cnf/lagniez/Planning/pddlXpSym/flip_1_p_t1.cnf,5,10,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_1_p_t1.cnf, done, 7897, 0.0796168,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_1_p_t1.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_1_p_t1.cnf.unnf, done, 579489, 0.0362318,,4,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_1_p_t1.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0550836,10000, 10000, 4, 3.99735, 4
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf,1377,2176,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf, done, 8458, 0.723243,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf.unnf, done, 585277, 0.177029,,3316158518186977171087283760642741158699936149735704467159471849921418683482035763477878926564345847729145083728966646356210626353328840324989147544629059746554141479347263264595425816446455256534872353644097455203319930608430165174159005378955830171087831965898486080345430665055936553487340789901656166618033483630075818541056,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf --nb 10000 --alpha 0.01, done, 551239, 0.280888,10000, 10000, 3.31616e+327, 3.31396e+327, 3.31616e+327
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-40.cnf,200,500,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-40.cnf, done, 8032, 0.184547,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-40.cnf.unnf, done, 584032, 0.0447817,,42391830528,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-40.cnf --nb 10000 --alpha 0.01, done, 878972, 0.0638711,10000, 10000, 4.23918e+10, 4.23637e+10, 4.23918e+10
cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t1.cnf,200,481,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t1.cnf, done, 8032, 0.278097,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t1.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t1.cnf.unnf, done, 584278, 0.0510964,,6965239036193538048,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p03_p_t1.cnf --nb 10000 --alpha 0.01, done, 549847, 0.0707157,10000, 10000, 6.96524e+18, 6.96062e+18, 6.96524e+18
cnf/soos/90-20-9-q.cnf.gz.no_w.cnf,1920,3040,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/90-20-9-q.cnf.gz.no_w.cnf, done, 8658, 1.61179,/d4/d4 -dDNNF /tmp/cnf/soos/90-20-9-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-20-9-q.cnf.gz.no_w.cnf.unnf, done, 585842, 0.155717,,36778448897110482613832345673039460951417438475733779165034103989643209710568286143021927247731720728507213840955932690244482680950850804519189651304485697196277059011560443493206513640101341242627648058126645203515584501005624376059896654084770324172940302144505320398398946461206320623959261535152982641149428849933190795029514038262371192170419000058760085963667179618479105090049973507764791491428535556747327238444610153389371388616962173261367870488576,/capkc/build/appmc --cnf /tmp/cnf/soos/90-20-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 551325, 0.414795,10000, 10000, 3.67784e+457, 3.67541e+457, 3.67784e+457
cnf/soos/or-60-10-10-UC-20.cnf.gz.no_w.cnf,120,300,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/or-60-10-10-UC-20.cnf.gz.no_w.cnf, done, 8032, 0.408023,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-10-10-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-10-10-UC-20.cnf.gz.no_w.cnf.unnf, done, 585461, 0.177995,,265751101440,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-10-10-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 552742, 0.09256,10000, 10000, 2.65751e+11, 2.65575e+11, 2.65751e+11
cnf/lagniez/BayesianNetwork/Ratio_75/75-15-2-q.cnf,1065,1680,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-2-q.cnf, done, 8364, 5.46617,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-2-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-2-q.cnf.unnf, done, 590635, 1.63578,,7331559403129590068331208687020758653624765228075687047537011123791632385370343464792392772051104864109916034360063928339045596353810784435313926666640532382851295822842678298180301122938618566718730242107326783353838221723324821405531849499257419595776,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-15-2-q.cnf --nb 10000 --alpha 0.01, done, 564035, 0.3935,10000, 10000, 7.33156e+252, 7.3267e+252, 7.33156e+252
cnf/soos/blasted_case122.cnf.gz.no_w.cnf,314,1258,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/blasted_case122.cnf.gz.no_w.cnf, done, 8302, 1.20053,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case122.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case122.cnf.gz.no_w.cnf.unnf, done, 580247, 0.0700289,,16777216,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case122.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 550154, 0.0715741,10000, 10000, 1.67772e+07, 1.67661e+07, 1.67772e+07
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t4.cnf,1160,3916,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t4.cnf, done, 8908, 9.11341,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t4.cnf.unnf, done, 585097, 1.68064,,29174551624915216,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t4.cnf --nb 10000 --alpha 0.01, done, 559546, 0.227844,10000, 10000, 2.91746e+16, 2.91552e+16, 2.91746e+16
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-20.cnf,200,500,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-20.cnf, done, 8032, 6.111,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-20.cnf.unnf, done, 605286, 2.89711,,560979628584337408,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-20.cnf --nb 10000 --alpha 0.01, done, 600715, 0.631186,10000, 10000, 5.6098e+17, 5.60608e+17, 5.6098e+17
cnf/soos/75-18-4-q.cnf.gz.no_w.cnf,1548,2448,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/75-18-4-q.cnf.gz.no_w.cnf, done, 8482, 17.1859,/d4/d4 -dDNNF /tmp/cnf/soos/75-18-4-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-18-4-q.cnf.gz.no_w.cnf.unnf, done, 600244, 4.6192,,72219537257836579360362474540064353219321212679534421933485402111976892284238018618421346984467297408799718691179432615508012914875581484603766409297568590073574734049180609175658136428693653286421390434161106464198238133103322492399329261717188107398221120251319010894658471829051335532283390160966088390841673293218536962464321440130033944094209783432892955234402304,/capkc/build/appmc --cnf /tmp/cnf/soos/75-18-4-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 586383, 0.824418,10000, 10000, 7.22195e+367, 7.21717e+367, 7.22195e+367
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf,2332,3696,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf, done, 8790, 1.51157,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf.unnf, done, 586199, 0.358548,,10055461125824983581432052705513065282373057191822843889951375321243306132091990680002502877691680079818387621272097176874551034374566382068512423470917434826968791924214887956744707424774350619637787077884630499453727830723584093538211778631111400581514118374964537619321230167699555772053889311757883842193620327612180283741126067320028166880137318759261747263907306696723105486948351406020709636599688899220843517712012980763754209571755244305407973507390990741665565800848661504581347819757258491670615808420526127961611094864016801412405606431303139328,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf --nb 10000 --alpha 0.01, done, 633663, 0.556582,10000, 10000, 1.00555e+556, 1.00488e+556, 1.00555e+556
cnf/lagniez/circuit/ssa/ssa7552-038.cnf,1501,3575,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/circuit/ssa/ssa7552-038.cnf, done, 8753, 1.97587,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/ssa/ssa7552-038.cnf.up -out=/tmp/cnf/lagniez/circuit/ssa/ssa7552-038.cnf.unnf, done, 586125, 0.172885,,28432833270798238107452185066189558382592,/capkc/build/appmc --cnf /tmp/cnf/lagniez/circuit/ssa/ssa7552-038.cnf --nb 10000 --alpha 0.01, done, 551976, 0.143513,10000, 10000, 2.84328e+40, 2.8414e+40, 2.84328e+40
cnf/plazar/FeatureModels/am31_sim.cnf,1165,2968,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/plazar/FeatureModels/am31_sim.cnf, done, 8777, 7.61195,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/am31_sim.cnf.up -out=/tmp/cnf/plazar/FeatureModels/am31_sim.cnf.unnf, done, 589697, 1.96638,,31506117330638209963044978072983956210771703423518162467137502207143887426026525283299774751701910447997211646995406800,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/am31_sim.cnf --nb 10000 --alpha 0.01, done, 563929, 0.376398,10000, 10000, 3.15061e+118, 3.14852e+118, 3.15061e+118
cnf/lagniez/Planning/pddlXpSym/sort_num_s_3_p_t4.cnf,129,398,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_3_p_t4.cnf, done, 8032, 0.305248,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_3_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_3_p_t4.cnf.unnf, done, 584392, 0.0731815,,320000,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_3_p_t4.cnf --nb 10000 --alpha 0.01, done, 549965, 0.0673086,10000, 10000, 320000, 319788, 320000
cnf/plazar/V3/s444_3_2.cnf,290,712,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/plazar/V3/s444_3_2.cnf, done, 8167, 0.289646,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s444_3_2.cnf.up -out=/tmp/cnf/plazar/V3/s444_3_2.cnf.unnf, done, 580218, 0.0446124,,3699712,/capkc/build/appmc --cnf /tmp/cnf/plazar/V3/s444_3_2.cnf --nb 10000 --alpha 0.01, done, 549855, 0.0596947,10000, 10000, 3.69971e+06, 3.69726e+06, 3.69971e+06
cnf/soos/90-17-4-q.cnf.gz.no_w.cnf,1377,2176,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/90-17-4-q.cnf.gz.no_w.cnf, done, 8458, 1.97588,/d4/d4 -dDNNF /tmp/cnf/soos/90-17-4-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-17-4-q.cnf.gz.no_w.cnf.unnf, done, 586391, 0.747637,,5482672237588430029932393951922032013358390528811081702051743986247033038217857956609422873704528828325627565188613801055727139078306373701373658977594724756754063988803629596640679596917821044251502826874469718417207658711008075820167183697824434062159862810806774349633607535097363852591863239554203017660479187290740586708992,/capkc/build/appmc --cnf /tmp/cnf/soos/90-17-4-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 554270, 0.320457,10000, 10000, 5.48267e+327, 5.47904e+327, 5.48267e+327
cnf/plazar/V15/s344_15_7.cnf,284,824,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/plazar/V15/s344_15_7.cnf, done, 8167, 0.41259,/d4/d4 -dDNNF /tmp/cnf/plazar/V15/s344_15_7.cnf.up -out=/tmp/cnf/plazar/V15/s344_15_7.cnf.unnf, done, 584486, 0.0605744,,8388608,/capkc/build/appmc --cnf /tmp/cnf/plazar/V15/s344_15_7.cnf --nb 10000 --alpha 0.01, done, 549986, 0.0680593,10000, 10000, 8.38861e+06, 8.38305e+06, 8.38861e+06
cnf/lagniez/circuit/iscas/iscas93/s967.bench.cnf,416,1157,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/circuit/iscas/iscas93/s967.bench.cnf, done, 8294, 44.1663,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/iscas/iscas93/s967.bench.cnf.up -out=/tmp/cnf/lagniez/circuit/iscas/iscas93/s967.bench.cnf.unnf, done, 586059, 0.311574,,4194304,/capkc/build/appmc --cnf /tmp/cnf/lagniez/circuit/iscas/iscas93/s967.bench.cnf --nb 10000 --alpha 0.01, done, 553611, 0.113569,10000, 10000, 4.1943e+06, 4.19152e+06, 4.1943e+06
cnf/soos/or-50-10-4-UC-10.cnf.gz.no_w.cnf,100,250,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/or-50-10-4-UC-10.cnf.gz.no_w.cnf, done, 8032, 1.11108,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-4-UC-10.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-10-4-UC-10.cnf.gz.no_w.cnf.unnf, done, 590999, 0.642823,,479962595328,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-10-4-UC-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 564822, 0.234394,10000, 9514, 4.56636e+11, 4.53831e+11, 4.59154e+11
